ts,open,high,low,close,volume
1763583900000,89208.95,89354.31,89081.82,89354.31,0.11587
1763584200000,89350.08,89364.65,89154.64,89154.64,0.88982
1763584500000,89365.82,89579.06,89365.82,89578.85,0.52769
1763584800000,89575.03,89575.03,89190.39,89458.03,0.0721
1763585100000,89454.86,89454.86,89454.86,89454.86,3e-05
1763585400000,89577.98,89593.51,89577.96,89593.51,0.15844
1763585700000,89714.24,89714.24,89622.13,89622.13,0.00032
1763586000000,89714.21,89714.21,89439.47,89714.19,0.0016
1763586300000,89713.98,89999.34,89462.32,89996.5,0.264
1763586600000,89952.83,89952.83,89877.23,89877.23,0.00136
1763586900000,89876.38,89952.73,89876.02,89952.34,0.00218
1763587200000,89953.13,90824.62,89953.13,90824.07,0.08115
1763587500000,90483.77,90701.45,90129.95,90129.95,0.06726
1763587800000,90354.64,90354.64,90354.64,90354.64,7e-05
1763588100000,90682.23,90682.23,90400.0,90400.0,0.01969
1763588400000,90607.57,90607.57,90555.44,90555.44,0.00127
1763588700000,90555.44,90681.09,90500.0,90500.0,0.00373
1763589000000,90682.54,90682.56,90682.45,90682.56,0.00571
1763589300000,90682.18,90823.35,90550.76,90823.35,0.01802
1763589600000,90600.0,90697.32,90271.55,90694.17,0.0286
1763589900000,90693.86,90693.86,90659.99,90659.99,0.00596
1763590200000,90647.15,90647.15,90645.44,90645.44,0.00542
1763590500000,90633.07,90633.07,90280.72,90558.86,0.00167
1763590800000,90268.75,90268.75,90123.55,90123.55,0.00567
1763591100000,90023.75,90682.5,90023.75,90682.5,0.09981
1763591400000,90681.85,90681.85,90681.85,90681.85,0.00035
1763591700000,90365.19,90365.19,90364.29,90364.29,0.01134
1763592000000,90669.74,90669.74,90669.74,90669.74,0.001
1763592300000,90371.71,90371.71,90237.51,90237.51,0.03799
1763592600000,90609.88,90609.88,90251.52,90255.65,0.00284
1763592900000,90598.82,90598.82,90598.82,90598.82,2e-05
1763593200000,90682.57,90834.88,90682.57,90834.88,0.02018
1763593500000,90843.52,91315.66,90730.48,91315.66,0.08607
1763593800000,91360.23,91360.26,90933.46,91359.15,0.01391
1763594100000,91044.92,91371.75,91044.48,91076.01,0.03888
1763594400000,91427.49,91524.86,91248.32,91248.32,0.00516
1763594700000,91254.22,91520.39,91254.22,91520.39,0.00386
1763595000000,91398.36,91398.36,91398.36,91398.36,0.02855
1763595300000,91463.09,91463.09,91461.49,91461.49,0.00033
1763595600000,91461.49,91461.49,91461.49,91461.49,0.0
1763595900000,91446.92,91446.92,91446.92,91446.92,0.00055
1763596200000,91428.73,91428.73,91428.73,91428.73,0.01476
1763596500000,91438.0,91524.86,91240.41,91240.41,1.8264
1763596800000,91533.42,91533.42,91531.15,91531.15,7e-05
1763597100000,91528.39,91528.39,91443.05,91443.05,0.00084
1763597400000,91532.81,91532.81,91531.92,91531.92,0.00044
1763597700000,91528.44,91657.97,91299.93,91657.97,0.12544
1763598000000,91657.97,91744.64,91657.96,91697.6,0.03367
1763598300000,91783.01,91864.38,91783.01,91864.38,0.0033
1763598600000,91864.42,92071.79,91775.03,91806.51,0.03806
1763598900000,92071.92,92357.27,91864.75,92260.42,0.05218
1763599200000,92254.03,92254.03,91915.5,92240.62,0.00099
1763599500000,92280.63,92280.63,92232.64,92279.21,0.00552
1763599800000,92003.61,92213.76,91843.54,92152.56,0.02021
1763600100000,92148.52,92148.52,91890.0,91890.0,0.00043
1763600400000,91890.0,91890.0,91735.73,91850.0,0.04143
1763600700000,91999.76,92263.85,91999.75,92263.65,1.47015
1763601000000,92259.72,92351.94,92259.72,92351.33,0.00344
1763601300000,92350.83,92372.0,92347.99,92372.0,0.01377
1763601600000,92401.49,92469.23,92401.49,92468.85,0.00411
1763601900000,92467.42,92467.42,92200.0,92200.0,0.02463
1763602200000,92094.02,92469.2,92094.02,92469.2,0.01801
1763602500000,92423.64,92646.31,92423.64,92590.17,0.01416
1763602800000,92590.13,92590.13,92590.13,92590.13,0.00056
1763603100000,92330.37,92590.06,92330.37,92590.01,0.00044
1763603400000,92589.17,92590.17,92589.17,92590.17,0.00081
1763603700000,92590.17,92590.17,92354.25,92588.87,0.00477
1763604000000,92360.92,92679.48,92360.92,92679.48,0.00113
1763604300000,92679.48,92794.96,92662.08,92662.08,0.00592
1763604600000,92649.32,92649.39,92404.23,92616.41,0.01646
1763604900000,92691.66,92718.95,92690.71,92718.95,0.00122
1763605200000,92717.42,92717.42,92701.85,92701.85,0.00144
1763605500000,92676.75,92676.75,92676.11,92676.11,0.00013
1763605800000,92671.6,92671.61,92671.6,92671.61,0.0004
1763606100000,92661.8,92661.8,92661.8,92661.8,2e-05
1763606400000,92657.81,92657.81,92380.86,92587.57,0.01143
1763606700000,92521.58,92521.58,92520.25,92520.25,0.00062
1763607000000,92521.57,92576.95,92521.57,92576.95,0.022
1763607300000,92576.95,92701.43,92576.95,92701.2,0.67433
1763607600000,92699.28,92699.28,92451.33,92451.89,0.00626
1763607900000,92454.62,92682.39,92453.7,92682.39,0.02077
1763608200000,92320.8,92608.86,92320.8,92604.33,0.00115
1763608500000,92603.1,92603.1,92598.58,92598.58,0.00011
1763608800000,92340.42,92701.85,92340.42,92701.85,0.00778
1763609100000,92682.18,92682.18,92417.76,92417.76,0.0008
1763609400000,92417.76,92417.76,92417.76,92417.76,0.0
1763609700000,92423.75,92568.48,92423.75,92568.48,0.00072
1763610000000,92637.19,92637.19,92634.52,92634.52,0.00749
1763610300000,92631.59,92631.62,92424.36,92625.51,0.01247
1763610600000,92624.28,92624.28,92619.35,92619.35,0.02046
1763610900000,92617.44,92617.44,92428.63,92429.59,0.01222
1763611200000,92429.12,92607.71,92417.97,92418.87,0.11046
1763611500000,92418.03,92601.75,92417.0,92584.39,0.19236
1763611800000,92580.48,92714.21,92576.53,92714.21,0.00019
1763612100000,92387.66,92538.62,92163.3,92164.07,0.06763
1763612400000,92162.73,92368.13,92142.58,92147.24,0.03786
1763612700000,92480.54,92480.54,92472.64,92472.64,0.00013
1763613000000,92156.13,92156.13,92156.13,92156.13,0.00637
1763613300000,92459.76,92459.76,92458.67,92458.67,0.01106
1763613600000,92458.67,92458.67,92458.67,92458.67,0.0
1763613900000,92202.54,92425.0,92202.54,92425.0,0.42409
1763614200000,92386.75,92386.75,92386.75,92386.75,0.0089
1763614500000,92714.2,92927.21,92714.2,92927.21,0.06314
1763614800000,92965.82,92999.85,92929.18,92998.88,0.00348
1763615100000,92731.51,93102.64,92731.51,93102.64,0.02461
1763615400000,93102.01,93102.01,92864.96,93084.32,0.03504
1763615700000,93041.82,93041.82,92755.07,92755.07,8e-05
1763616000000,93022.68,93022.68,92913.08,92991.04,0.0007
1763616300000,92991.04,92991.04,92991.04,92991.04,0.0
1763616600000,92619.31,92619.31,92619.31,92619.31,0.00012
1763616900000,92837.75,92837.75,92595.98,92788.82,0.0156
1763617200000,92774.96,92774.96,92774.96,92774.96,0.00011
1763617500000,92530.65,92909.54,92530.65,92909.54,0.00641
1763617800000,92874.84,92874.84,92534.88,92537.56,0.00549
1763618100000,92849.73,92849.73,92849.73,92849.73,3e-05
1763618400000,92849.73,92849.73,92849.73,92849.73,0.0
1763618700000,92830.79,92861.4,92829.45,92861.4,0.09189
1763619000000,92860.81,92979.12,92860.81,92976.49,0.01064
1763619300000,92578.38,92850.9,92578.38,92850.9,0.00062
1763619600000,92579.87,92579.87,92469.29,92469.29,0.07023
1763619900000,92657.52,92657.52,92361.42,92362.84,0.00046
1763620200000,92366.72,92639.35,92258.43,92631.74,0.10856
1763620500000,92257.8,92257.8,92241.67,92241.67,0.00049
1763620800000,92162.73,92342.56,91825.92,91825.92,0.01396
1763621100000,92092.15,92092.15,92092.15,92092.15,5e-05
1763621400000,91798.03,91984.37,91707.55,91984.37,0.02028
1763621700000,91980.34,91980.34,91980.34,91980.34,2e-05
1763622000000,92019.36,92019.36,92019.36,92019.36,0.00011
1763622300000,91736.74,92008.58,91736.74,92008.58,0.00721
1763622600000,92004.69,92058.43,92004.69,92056.25,0.02202
1763622900000,92056.25,92056.25,92056.25,92056.25,0.0
1763623200000,92086.26,92086.26,92086.26,92086.26,0.00107
1763623500000,92084.37,92084.37,92084.37,92084.37,0.00071
1763623800000,92075.32,92099.99,92075.2,92099.99,0.06381
1763624100000,91863.02,91863.86,91862.93,91863.86,0.10537
1763624400000,92099.99,92100.0,92099.99,92100.0,0.11244
1763624700000,92257.76,92360.9,92257.76,92360.9,0.00458
1763625000000,92360.9,92369.16,92360.9,92369.16,0.00019
1763625300000,92466.21,92466.21,92466.21,92466.21,5e-05
1763625600000,92457.58,92457.58,92200.0,92200.0,0.04918
1763625900000,92430.01,92430.01,92097.91,92099.88,0.00048
1763626200000,92099.88,92099.88,92099.88,92099.88,0.0
1763626500000,92371.83,92371.83,92371.83,92371.83,0.00054
1763626800000,92371.83,92371.83,92371.83,92371.83,0.0
1763627100000,92371.83,92371.83,92371.83,92371.83,0.0
1763627400000,92034.65,92336.73,92034.64,92336.73,0.00034
1763627700000,92336.73,92336.73,92336.73,92336.73,0.0
1763628000000,92073.36,92073.36,92073.36,92073.36,0.00432
1763628300000,92329.85,92329.85,92093.02,92093.02,0.01106
1763628600000,92096.61,92096.61,92095.54,92095.54,0.01087
1763628900000,92095.54,92095.54,92095.54,92095.54,0.0
1763629200000,92272.88,92272.88,92272.88,92272.88,3e-05
1763629500000,92272.88,92272.88,92272.88,92272.88,0.0
1763629800000,91978.36,92223.5,91978.36,92222.3,0.00052
1763630100000,91981.16,91981.16,91981.02,91981.02,0.02172
1763630400000,91981.02,91981.02,91981.02,91981.02,0.0
1763630700000,92096.09,92096.09,91798.03,91798.03,0.00923
1763631000000,91710.06,91710.06,91710.06,91710.06,2e-05
1763631300000,91710.06,91710.06,91710.06,91710.06,0.0
1763631600000,91999.21,91999.21,91707.55,91707.55,0.00032
1763631900000,91691.52,91691.52,91457.0,91457.0,0.02516
1763632200000,91457.63,91773.38,91457.63,91773.38,0.03428
1763632500000,91908.23,91998.82,91908.23,91998.82,0.02636
1763632800000,91993.89,92016.25,91993.89,92016.25,0.01635
1763633100000,92056.39,92056.39,91585.53,91585.53,0.01255
1763633400000,91866.98,91866.98,91866.98,91866.98,3e-05
1763633700000,91866.98,91866.98,91866.98,91866.98,0.0
1763634000000,91565.59,91565.59,91565.59,91565.59,0.00054
1763634300000,91565.59,91565.59,91565.59,91565.59,0.0
1763634600000,91565.59,91565.59,91565.59,91565.59,0.0
1763634900000,92065.81,92065.81,92065.81,92065.81,0.00011
1763635200000,92065.81,92065.81,92065.81,92065.81,0.0
1763635500000,91985.39,91985.39,91976.2,91976.2,0.00099
1763635800000,91976.2,91976.2,91976.2,91976.2,0.0
1763636100000,91966.03,91966.03,91966.03,91966.03,3e-05
1763636400000,91963.04,91963.04,91963.04,91963.04,0.00054
1763636700000,91951.01,91951.01,91951.01,91951.01,0.00011
1763637000000,91902.69,91902.69,91899.57,91899.57,0.00023
1763637300000,91899.57,91899.57,91899.57,91899.57,0.0
1763637600000,91636.58,91636.58,91626.48,91626.48,0.03435
1763637900000,91874.08,91874.08,91457.01,91457.01,0.19204
1763638200000,91461.67,91461.67,91461.67,91461.67,0.0076
1763638500000,91461.67,91461.67,91461.67,91461.67,0.0
1763638800000,91808.35,91808.35,91515.14,91515.14,0.01204
1763639100000,91515.14,91515.14,91515.14,91515.14,0.0
1763639400000,91899.56,91999.39,91899.56,91999.39,0.03756
1763639700000,91999.4,91999.4,91997.91,91997.91,0.00038
1763640000000,91996.58,91996.58,91996.58,91996.58,2e-05
1763640300000,91991.61,91991.61,91991.61,91991.61,0.00027
1763640600000,91998.92,91999.88,91998.42,91998.42,0.00042
1763640900000,91998.42,91998.42,91998.42,91998.42,0.0
1763641200000,91961.53,91961.53,91955.49,91955.49,0.00453
1763641500000,91955.49,91955.49,91955.49,91955.49,0.0
1763641800000,91518.67,91939.8,91518.67,91939.8,0.00134
1763642100000,91998.81,91998.81,91998.81,91998.81,7e-05
1763642400000,91998.81,91998.81,91998.81,91998.81,0.0
1763642700000,91970.84,91970.84,91970.84,91970.84,0.00027
1763643000000,91970.38,91970.86,91717.4,91967.23,0.00253
1763643300000,91965.45,91965.45,91965.45,91965.45,0.00054
1763643600000,91962.55,91962.55,91957.01,91957.01,0.00039
1763643900000,91954.74,91954.74,91951.86,91951.86,0.00087
1763644200000,91951.09,91970.95,91951.09,91970.95,0.00192
1763644500000,91970.95,91970.98,91970.95,91970.98,0.00027
1763644800000,91970.98,91970.98,91970.98,91970.98,0.0
1763645100000,91966.73,92000.0,91966.2,92000.0,0.10927
1763645400000,92082.41,92360.9,92082.41,92149.42,0.03141
1763645700000,91798.03,91798.03,91798.03,91798.03,0.00406
1763646000000,91832.83,91832.83,91691.52,91691.52,0.04416
1763646300000,91663.5,91906.2,91592.96,91905.6,0.02183
1763646600000,91903.44,92041.1,91903.44,92041.1,0.03068
1763646900000,91534.77,91534.77,91534.77,91534.77,0.00528
1763647200000,91533.43,91647.37,91125.99,91455.72,0.06561
1763647500000,91086.78,91344.0,90682.58,90682.58,0.15611
1763647800000,90616.88,90949.38,90508.12,90949.38,0.00741
1763648100000,90800.0,91238.6,90800.0,91238.6,0.1493
1763648400000,91281.56,91420.52,91153.21,91420.45,0.01569
1763648700000,91420.49,91432.11,91420.49,91432.11,0.01623
1763649000000,91455.97,91612.22,91455.97,91612.22,0.02025
1763649300000,91529.37,91612.04,91186.85,91186.85,0.09139
1763649600000,91048.18,91156.58,90893.18,91156.58,0.04651
1763649900000,90893.17,91156.63,90824.62,90824.62,0.05721
1763650200000,90830.0,91146.87,90729.47,91145.7,0.00144
1763650500000,91156.67,91192.25,91156.67,91192.25,0.07179
1763650800000,91192.46,91192.46,90682.62,90683.03,0.00625
1763651100000,90682.58,91046.35,90503.66,91046.06,0.01329
1763651400000,90985.6,90985.6,90419.25,90628.34,0.03162
1763651700000,90402.14,90604.71,90242.93,90604.38,0.00692
1763652000000,90305.22,90729.44,90305.22,90729.44,0.00171
1763652300000,90729.47,90729.47,90729.47,90729.47,0.00011
1763652600000,90729.47,90729.47,90729.47,90729.47,0.0
1763652900000,90654.12,90654.12,90654.12,90654.12,0.00029
1763653200000,90774.37,90774.37,90270.86,90751.98,0.00161
1763653500000,90751.98,90751.98,90751.98,90751.98,0.0
1763653800000,90585.45,90585.45,90154.48,90416.79,0.12831
1763654100000,90129.95,90129.95,89892.53,89892.53,0.02893
1763654400000,89892.53,90087.81,89440.23,89440.23,0.06164
1763654700000,89396.21,89396.21,88980.72,89141.13,1.24444
1763655000000,88940.67,89092.08,88565.51,88868.94,0.31914
1763655300000,88609.0,88912.95,88565.67,88858.35,1.44342
1763655600000,88789.48,88869.75,88297.98,88704.55,0.30066
1763655900000,88838.56,89189.76,88741.13,88750.0,0.16542
1763656200000,88952.38,88952.38,88577.02,88834.88,0.18237
1763656500000,88492.57,88773.9,88312.69,88312.69,0.10065
1763656800000,88659.81,88659.81,88170.3,88399.45,0.06501
1763657100000,88498.32,88513.92,88011.51,88513.92,0.32838
1763657400000,88160.0,88504.4,88000.0,88005.0,0.94564
1763657700000,88005.0,88285.8,87669.35,87669.35,1.34044
1763658000000,88032.1,88199.99,87878.59,87921.83,0.49214
1763658300000,87878.59,87878.59,87380.35,87788.01,0.33841
1763658600000,87346.64,87525.84,87135.17,87135.18,0.94135
1763658900000,87489.47,87489.47,87135.17,87380.4,0.0451
1763659200000,87379.34,87622.43,87000.0,87622.43,0.29988
1763659500000,87490.21,87490.21,87001.11,87399.28,0.04949
1763659800000,87400.0,87400.0,87000.0,87000.01,0.12087
1763660100000,87254.28,87254.28,86701.0,87221.4,0.95196
1763660400000,86855.7,87179.38,86705.04,86712.1,0.11833
1763660700000,87155.73,87155.73,86701.0,87064.03,0.04714
1763661000000,87061.72,87228.69,86934.53,87167.43,0.02315
1763661300000,87228.82,87416.83,87228.82,87416.82,0.00031
1763661600000,87258.97,87415.18,87100.03,87349.52,0.04318
1763661900000,87100.05,87622.39,87100.05,87394.47,0.0202
1763662200000,87622.48,87778.8,87494.81,87778.8,0.01693
1763662500000,87778.84,87785.68,87494.69,87494.69,0.19154
1763662800000,87687.64,87687.64,87173.26,87173.26,0.00364
1763663100000,87457.74,87457.74,87100.0,87100.01,0.06036
1763663400000,87100.01,87389.55,86884.17,87365.25,0.14099
1763663700000,87362.0,87362.0,86850.0,86850.0,0.03083
1763664000000,87189.21,87189.21,86701.0,86701.2,0.01645
1763664300000,87141.74,87141.74,86701.01,87095.3,0.07179
1763664600000,86702.03,87032.04,86500.0,86500.01,0.39066
1763664900000,86500.01,86701.0,86500.0,86700.97,0.1101
1763665200000,86700.88,86700.88,86354.66,86354.66,0.17437
1763665500000,86354.66,86609.39,86146.12,86566.47,0.44208
1763665800000,86566.37,86729.88,86565.37,86727.33,0.09085
1763666100000,86726.22,86726.22,86257.11,86724.48,0.07551
1763666400000,86731.97,86890.19,86731.57,86890.19,0.0615
1763666700000,87018.02,87134.01,86851.56,87133.91,0.02782
1763667000000,86880.06,87133.67,86580.57,86801.95,0.02542
1763667300000,86897.61,86899.25,86801.95,86899.25,0.00122
1763667600000,86580.41,86800.97,86447.97,86776.66,0.14896
1763667900000,86776.63,86776.63,86750.0,86750.0,0.00388
1763668200000,86719.85,86801.81,86600.0,86801.81,0.26972
1763668500000,86800.6,86801.95,86800.58,86801.95,0.052
1763668800000,87097.48,87097.48,86693.19,86997.87,0.00668
1763669100000,86960.86,86960.87,86952.3,86952.3,0.13465
1763669400000,86615.88,86950.69,86441.18,86766.46,0.05504
1763669700000,86765.51,86800.0,86664.96,86800.0,0.04343
1763670000000,86800.0,86930.01,86665.48,86930.01,0.06286
1763670300000,86930.01,87099.89,86930.01,87099.89,0.00613
1763670600000,87099.89,87258.94,87000.0,87250.82,0.02943
1763670900000,87016.99,87082.71,86664.97,86774.96,0.11414
1763671200000,86737.78,86773.19,86664.96,86772.41,0.02078
1763671500000,86771.78,86772.28,86580.4,86771.04,0.0186
1763671800000,86853.54,86853.54,86800.0,86800.0,6e-05
1763672100000,86800.0,86850.18,86580.4,86742.31,0.01632
1763672400000,86501.03,86871.86,86501.03,86870.77,0.00617
1763672700000,86870.58,86999.35,86870.58,86999.35,0.00571
1763673000000,86999.29,86999.29,86998.92,86998.92,0.0009
1763673300000,86999.27,87099.89,86999.24,87099.89,0.0641
1763673600000,87178.71,87494.35,87100.8,87494.35,0.00806
1763673900000,87494.2,87494.2,87290.23,87353.95,0.05278
1763674200000,87334.71,87494.63,87153.0,87494.63,0.22185
1763674500000,87458.0,87458.0,87458.0,87458.0,0.00228
1763674800000,87494.76,87523.43,87480.93,87480.93,0.00205
1763675100000,87606.69,87622.49,87481.27,87622.49,0.00167
1763675400000,87591.48,87645.57,87484.51,87645.57,0.00035
1763675700000,87645.32,87645.32,87362.44,87581.34,0.01807
1763676000000,87580.88,87580.88,87580.88,87580.88,0.00016
1763676300000,87250.67,87777.05,87250.67,87453.64,0.52198
1763676600000,87778.84,87910.85,87617.31,87617.31,0.00483
1763676900000,87910.85,87950.0,87671.22,87948.31,0.00137
1763677200000,87952.42,87952.42,87952.41,87952.41,0.03419
1763677500000,87952.88,88148.23,87886.25,88077.76,0.008
1763677800000,88124.56,88348.69,87912.79,88014.4,0.22714
1763678100000,88018.63,88114.4,87722.97,88034.65,0.4407
1763678400000,88034.63,88034.63,88034.63,88034.63,0.00023
1763678700000,88034.63,88034.63,88034.63,88034.63,0.0
1763679000000,88310.48,88310.48,88045.91,88045.91,0.00092
1763679300000,88241.08,88241.08,88053.57,88053.57,0.05374
1763679600000,88045.91,88205.38,88034.63,88129.59,0.04279
1763679900000,88177.62,88177.62,87874.03,87886.18,0.00126
1763680200000,87886.21,87886.21,87500.0,87861.3,0.33781
1763680500000,87579.06,87886.26,87579.06,87886.26,2.47662
1763680800000,87886.26,87886.26,87500.0,87885.12,6.15539
1763681100000,87500.23,87884.05,87201.53,87201.53,0.09845
1763681400000,87578.22,87578.22,87206.03,87559.75,0.04084
1763681700000,87559.05,87559.06,87000.01,87001.27,0.13219
1763682000000,87000.01,87424.17,87000.01,87424.02,0.00051
1763682300000,87000.84,87346.47,87000.83,87234.37,0.00095
1763682600000,87000.83,87089.65,86808.68,86808.68,0.01591
1763682900000,87067.99,87067.99,86808.65,87062.01,0.05248
1763683200000,86808.65,87060.74,86748.15,87029.42,0.01373
1763683500000,86748.15,87258.8,86671.39,87222.1,0.02999
1763683800000,86911.53,87258.96,86911.53,87258.96,0.01391
1763684100000,87258.95,87398.11,87063.1,87397.73,0.04023
1763684400000,87134.87,87415.48,87050.63,87051.62,0.00338
1763684700000,87323.29,87416.83,87061.84,87415.64,0.00235
1763685000000,87070.74,87416.78,87070.74,87415.89,0.00229
1763685300000,87062.86,87416.88,87062.86,87246.59,0.02677
1763685600000,87251.45,87599.66,87251.45,87253.64,0.00068
1763685900000,87254.81,87456.19,87254.81,87255.25,0.00042
1763686200000,87455.88,87555.5,87257.09,87550.98,0.02922
1763686500000,87550.32,87550.43,87253.69,87253.84,0.00216
1763686800000,87457.84,87588.22,87253.64,87450.64,0.00278
1763687100000,87570.54,87622.16,87256.32,87572.27,0.01883
1763687400000,87253.73,87453.41,87086.66,87086.66,0.03362
1763687700000,87087.77,87087.9,87050.4,87050.4,0.02986
1763688000000,86898.0,87234.5,86898.0,87053.34,0.02759
1763688300000,87371.19,87534.3,87371.19,87534.3,0.01219
1763688600000,87456.46,87456.46,87336.72,87336.72,0.00193
1763688900000,87051.28,87335.87,87051.27,87335.87,0.02184
1763689200000,86930.01,87429.31,86930.01,87429.31,0.40031
1763689500000,87460.22,87460.22,87112.3,87112.3,6e-05
1763689800000,87438.06,87438.06,87115.31,87287.53,0.01188
1763690100000,87285.4,87286.71,87285.4,87286.4,0.00124
1763690400000,87284.94,87284.94,86927.77,87173.22,0.00659
1763690700000,86930.13,87087.44,86735.43,87050.86,0.98201
1763691000000,86999.61,86999.61,86550.25,86550.25,0.03591
1763691300000,86501.03,86812.6,86349.12,86532.2,0.07932
1763691600000,86461.03,86884.01,86317.1,86884.01,0.10216
1763691900000,86884.05,86884.05,86555.26,86561.14,0.01057
1763692200000,86875.15,86875.15,86319.02,86865.32,0.0008
1763692500000,86804.78,86864.43,86804.78,86864.43,0.10246
1763692800000,86766.06,86788.75,86111.06,86205.5,0.0479
1763693100000,86205.53,86515.32,86111.07,86515.18,0.00235
1763693400000,86513.53,86513.53,86000.0,86345.86,0.42736
1763693700000,86000.01,86127.97,85700.0,85743.66,2.95782
1763694000000,86074.02,86075.72,85687.7,85909.59,0.03247
