ts,open,high,low,close,volume
1763472960000,3031.24,3031.24,3031.24,3031.24,0.057
1763473020000,3031.24,3031.24,3031.24,3031.24,0.0
1763473080000,3031.24,3031.24,3031.24,3031.24,0.0
1763473140000,3031.24,3031.24,3031.24,3031.24,0.0
1763473200000,3032.37,3041.27,3032.37,3041.27,0.1037
1763473260000,3041.27,3041.27,3041.27,3041.27,0.0
1763473320000,3045.44,3045.44,3045.44,3045.44,0.0005
1763473380000,3045.44,3045.44,3045.44,3045.44,0.0
1763473440000,3045.44,3045.44,3045.44,3045.44,0.0
1763473500000,3045.44,3045.44,3045.44,3045.44,0.0
1763473560000,3045.44,3045.44,3045.44,3045.44,0.0
1763473620000,3047.13,3047.13,3047.13,3047.13,0.0093
1763473680000,3047.13,3047.13,3047.13,3047.13,0.0
1763473740000,3047.13,3047.13,3047.13,3047.13,0.0
1763473800000,3047.13,3047.13,3047.13,3047.13,0.0
1763473860000,3047.13,3047.13,3047.13,3047.13,0.0
1763473920000,3047.26,3047.26,3047.26,3047.26,0.0039
1763473980000,3047.26,3047.26,3047.26,3047.26,0.0
1763474040000,3047.56,3048.16,3047.56,3048.16,6.5688
1763474100000,3048.16,3048.16,3048.16,3048.16,0.0
1763474160000,3048.16,3048.16,3048.16,3048.16,0.0
1763474220000,3048.16,3048.16,3048.16,3048.16,0.0
1763474280000,3048.16,3048.16,3048.16,3048.16,0.0
1763474340000,3048.16,3048.16,3048.16,3048.16,0.0
1763474400000,3048.16,3048.16,3048.16,3048.16,0.0
1763474460000,3048.16,3048.16,3048.16,3048.16,0.0
1763474520000,3037.9,3037.9,3037.9,3037.9,0.0113
1763474580000,3037.9,3037.9,3037.9,3037.9,0.0
1763474640000,3037.9,3037.9,3037.9,3037.9,0.0
1763474700000,3037.9,3037.9,3037.9,3037.9,0.0
1763474760000,3037.9,3037.9,3037.9,3037.9,0.0
1763474820000,3043.26,3043.26,3043.26,3043.26,0.0164
1763474880000,3043.26,3043.26,3043.26,3043.26,0.0
1763474940000,3043.43,3043.43,3043.43,3043.43,0.9086
1763475000000,3043.43,3043.43,3043.43,3043.43,0.0
1763475060000,3043.97,3043.97,3043.97,3043.97,0.0131
1763475120000,3043.85,3043.85,3043.79,3043.79,0.0074
1763475180000,3043.79,3043.79,3043.79,3043.79,0.0
1763475240000,3043.79,3043.79,3043.79,3043.79,0.0
1763475300000,3043.79,3043.79,3043.79,3043.79,0.0
1763475360000,3043.79,3043.79,3043.79,3043.79,0.0
1763475420000,3043.79,3043.79,3043.79,3043.79,0.0
1763475480000,3043.79,3043.79,3043.79,3043.79,0.0
1763475540000,3043.79,3043.79,3043.79,3043.79,0.0
1763475600000,3043.79,3043.79,3043.79,3043.79,0.0
1763475660000,3039.17,3039.17,3039.17,3039.17,0.0115
1763475720000,3039.17,3039.17,3039.17,3039.17,0.0
1763475780000,3036.73,3036.73,3036.73,3036.73,0.0534
1763475840000,3036.73,3036.73,3036.73,3036.73,0.0
1763475900000,3049.68,3056.74,3049.68,3056.74,7.5111
1763475960000,3063.97,3063.98,3063.97,3063.98,0.0605
1763476020000,3068.6,3068.6,3068.6,3068.6,0.1545
1763476080000,3068.6,3068.6,3068.6,3068.6,0.0
1763476140000,3068.6,3068.6,3068.6,3068.6,0.0
1763476200000,3068.99,3068.99,3068.99,3068.99,0.0716
1763476260000,3056.85,3059.79,3047.56,3059.79,0.1185
1763476320000,3054.5,3084.92,3054.5,3084.92,0.4133
1763476380000,3084.8,3087.39,3084.8,3087.39,0.0436
1763476440000,3076.27,3084.49,3076.25,3084.49,0.0555
1763476500000,3084.49,3084.49,3084.49,3084.49,0.0
1763476560000,3082.06,3082.06,3082.06,3082.06,0.0236
1763476620000,3082.06,3087.43,3082.06,3087.43,13.2788
1763476680000,3089.07,3089.82,3089.07,3089.82,0.0303
1763476740000,3089.82,3089.82,3089.82,3089.82,0.0
1763476800000,3089.82,3089.82,3089.82,3089.82,0.0
1763476860000,3089.82,3089.82,3089.82,3089.82,0.0
1763476920000,3074.74,3074.74,3074.68,3074.68,0.8321
1763476980000,3071.45,3071.45,3069.01,3069.01,12.5175
1763477040000,3063.98,3063.98,3063.98,3063.98,0.0564
1763477100000,3075.22,3080.48,3075.22,3080.48,0.0994
1763477160000,3080.48,3080.48,3080.48,3080.48,0.0
1763477220000,3070.71,3070.71,3070.71,3070.71,0.0225
1763477280000,3070.71,3070.71,3070.71,3070.71,0.0
1763477340000,3083.1,3083.1,3083.1,3083.1,0.1622
1763477400000,3083.1,3083.1,3083.1,3083.1,0.0
1763477460000,3068.21,3068.21,3068.21,3068.21,0.0204
1763477520000,3068.21,3068.21,3068.21,3068.21,0.0
1763477580000,3068.21,3068.21,3068.21,3068.21,0.0
1763477640000,3065.48,3065.48,3065.48,3065.48,0.0027
1763477700000,3065.3,3065.3,3063.98,3063.98,0.0806
1763477760000,3063.98,3063.98,3063.98,3063.98,0.0
1763477820000,3080.28,3080.28,3080.28,3080.28,0.0275
1763477880000,3080.28,3080.28,3080.28,3080.28,0.0
1763477940000,3080.28,3080.28,3080.28,3080.28,0.0
1763478000000,3080.28,3080.28,3080.28,3080.28,0.0
1763478060000,3056.74,3056.74,3056.74,3056.74,0.0047
1763478120000,3050.72,3050.73,3047.56,3047.56,0.1822
1763478180000,3047.56,3047.56,3047.56,3047.56,0.0
1763478240000,3047.56,3047.56,3047.56,3047.56,0.0
1763478300000,3047.56,3047.56,3047.56,3047.56,0.0
1763478360000,3053.5,3053.5,3053.5,3053.5,0.0512
1763478420000,3063.98,3069.01,3063.98,3069.01,0.1113
1763478480000,3060.77,3074.09,3060.77,3074.09,0.0311
1763478540000,3074.09,3074.09,3074.09,3074.09,0.0
1763478600000,3078.37,3089.82,3078.37,3089.82,0.0769
1763478660000,3089.82,3089.82,3089.82,3089.82,0.0
1763478720000,3069.18,3069.18,3069.18,3069.18,0.0474
1763478780000,3069.18,3069.18,3069.18,3069.18,0.0
1763478840000,3092.06,3092.06,3092.06,3092.06,0.0162
1763478900000,3089.73,3089.73,3089.73,3089.73,0.0024
1763478960000,3089.73,3089.73,3089.73,3089.73,0.0
1763479020000,3089.73,3089.73,3089.73,3089.73,0.0
1763479080000,3089.73,3089.73,3089.73,3089.73,0.0
1763479140000,3092.06,3097.07,3092.05,3097.07,0.5133
1763479200000,3100.0,3111.54,3099.38,3099.38,0.2701
1763479260000,3112.38,3114.79,3112.38,3114.79,0.0926
1763479320000,3106.46,3106.46,3106.46,3106.46,0.0263
1763479380000,3119.26,3119.26,3105.1,3105.1,0.01
1763479440000,3118.91,3118.91,3118.91,3118.91,0.032
1763479500000,3117.97,3117.97,3117.97,3117.97,0.0065
1763479560000,3117.97,3117.97,3117.97,3117.97,0.0
1763479620000,3117.97,3117.97,3117.97,3117.97,0.0
1763479680000,3117.97,3117.97,3117.97,3117.97,0.0
1763479740000,3116.1,3116.1,3101.45,3101.47,0.0575
1763479800000,3101.54,3101.64,3101.54,3101.64,0.0303
1763479860000,3101.64,3101.64,3101.64,3101.64,0.0
1763479920000,3117.87,3122.87,3117.87,3122.87,0.0501
1763479980000,3109.9,3109.9,3109.89,3109.89,0.0094
1763480040000,3102.74,3102.74,3102.74,3102.74,0.0442
1763480100000,3100.0,3100.0,3087.59,3087.59,0.1068
1763480160000,3087.59,3087.59,3087.59,3087.59,0.0
1763480220000,3107.01,3107.03,3107.01,3107.03,0.0942
1763480280000,3107.03,3107.03,3107.03,3107.03,0.0
1763480340000,3107.03,3107.03,3107.03,3107.03,0.0
1763480400000,3103.02,3103.02,3103.02,3103.02,0.0138
1763480460000,3113.75,3113.75,3113.75,3113.75,0.0555
1763480520000,3113.75,3113.75,3113.75,3113.75,0.0
1763480580000,3107.15,3107.15,3107.15,3107.15,0.0448
1763480640000,3107.15,3107.15,3107.15,3107.15,0.0
1763480700000,3107.15,3107.15,3107.15,3107.15,0.0
1763480760000,3107.15,3107.15,3107.15,3107.15,0.0
1763480820000,3116.15,3116.15,3116.15,3116.15,0.7403
1763480880000,3102.85,3102.85,3102.85,3102.85,0.0252
1763480940000,3102.85,3102.85,3102.85,3102.85,0.0
1763481000000,3099.99,3099.99,3097.07,3099.95,0.0579
1763481060000,3099.84,3100.0,3099.84,3100.0,1.6601
1763481120000,3113.59,3113.75,3113.59,3113.75,0.1049
1763481180000,3113.75,3113.75,3113.75,3113.75,0.0
1763481240000,3113.75,3113.75,3113.75,3113.75,0.0
1763481300000,3117.41,3117.41,3117.41,3117.41,0.0009
1763481360000,3111.35,3111.35,3110.71,3110.71,0.9898
1763481420000,3116.93,3116.93,3116.93,3116.93,0.0026
1763481480000,3116.93,3116.93,3116.93,3116.93,0.0
1763481540000,3116.93,3116.93,3116.93,3116.93,0.0
1763481600000,3106.57,3112.12,3106.57,3112.12,0.0225
1763481660000,3111.77,3111.77,3105.01,3111.58,12.5195
1763481720000,3098.36,3098.36,3098.36,3098.36,0.0019
1763481780000,3112.26,3112.26,3112.26,3112.26,0.0029
1763481840000,3105.0,3109.75,3105.0,3109.75,1.0106
1763481900000,3109.26,3109.26,3109.26,3109.26,0.0048
1763481960000,3108.27,3108.27,3097.68,3097.68,0.0038
1763482020000,3117.25,3117.76,3117.25,3117.76,6.5321
1763482080000,3121.62,3126.85,3121.62,3126.85,0.0682
1763482140000,3127.69,3127.69,3127.69,3127.69,1.0
1763482200000,3127.69,3127.69,3127.69,3127.69,0.0
1763482260000,3119.0,3127.75,3119.0,3127.75,0.0282
1763482320000,3127.75,3127.75,3127.75,3127.75,0.0
1763482380000,3117.76,3117.76,3117.76,3117.76,0.0078
1763482440000,3117.93,3117.93,3117.93,3117.93,0.2714
1763482500000,3117.93,3117.93,3117.93,3117.93,0.0
1763482560000,3117.93,3117.93,3117.93,3117.93,0.0
1763482620000,3130.52,3131.32,3130.52,3131.32,0.0704
1763482680000,3132.36,3147.37,3132.36,3147.37,0.6141
1763482740000,3142.22,3142.24,3142.22,3142.24,0.0807
1763482800000,3150.29,3158.32,3142.38,3158.32,0.0931
1763482860000,3158.32,3158.32,3158.32,3158.32,0.0
1763482920000,3158.32,3158.32,3158.32,3158.32,0.0
1763482980000,3158.32,3158.32,3158.32,3158.32,0.0
1763483040000,3158.32,3158.32,3158.32,3158.32,0.0
1763483100000,3158.32,3158.32,3158.32,3158.32,0.0
1763483160000,3158.32,3158.32,3158.32,3158.32,0.0
1763483220000,3158.32,3158.32,3158.32,3158.32,0.0
1763483280000,3158.32,3158.35,3158.32,3158.35,0.1095
1763483340000,3158.35,3158.35,3158.35,3158.35,0.0
1763483400000,3158.35,3158.35,3158.35,3158.35,0.0001
1763483460000,3162.2,3162.63,3162.2,3162.63,0.0103
1763483520000,3162.63,3167.09,3162.63,3167.09,63.3763
1763483580000,3151.38,3151.38,3151.38,3151.38,0.0359
1763483640000,3151.38,3151.38,3151.38,3151.38,0.0
1763483700000,3151.38,3151.38,3151.38,3151.38,0.0
1763483760000,3151.38,3151.38,3151.38,3151.38,0.0
1763483820000,3151.38,3151.38,3151.38,3151.38,0.0
1763483880000,3151.38,3151.38,3151.38,3151.38,0.0
1763483940000,3149.91,3149.91,3147.37,3147.37,0.1031
1763484000000,3147.37,3147.37,3147.37,3147.37,0.0
1763484060000,3147.37,3147.37,3147.37,3147.37,0.0
1763484120000,3154.65,3154.65,3154.65,3154.65,0.0089
1763484180000,3153.72,3153.72,3153.72,3153.72,0.0316
1763484240000,3153.72,3153.72,3153.72,3153.72,0.0
1763484300000,3144.68,3157.75,3144.68,3157.75,0.0414
1763484360000,3145.65,3145.65,3145.65,3145.65,0.0292
1763484420000,3145.65,3145.65,3145.65,3145.65,0.0
1763484480000,3147.26,3155.91,3147.26,3155.91,0.0939
1763484540000,3155.91,3155.91,3155.91,3155.91,0.0
1763484600000,3155.91,3155.91,3155.91,3155.91,0.0
1763484660000,3155.91,3155.91,3155.91,3155.91,0.0
1763484720000,3155.91,3155.91,3155.91,3155.91,0.0
1763484780000,3148.38,3148.39,3148.12,3148.12,0.777
1763484840000,3152.65,3152.65,3152.65,3152.65,0.0821
1763484900000,3152.65,3152.65,3152.65,3152.65,0.0
1763484960000,3152.65,3152.65,3152.65,3152.65,0.0
1763485020000,3157.29,3157.29,3157.29,3157.29,0.0316
1763485080000,3157.29,3157.29,3157.29,3157.29,0.0
1763485140000,3157.29,3157.29,3157.29,3157.29,0.0
1763485200000,3155.49,3155.49,3155.49,3155.49,0.0016
1763485260000,3155.13,3155.13,3155.13,3155.13,0.0158
1763485320000,3155.13,3155.13,3155.13,3155.13,0.0
1763485380000,3158.84,3158.84,3158.84,3158.84,0.0009
1763485440000,3163.69,3163.69,3163.69,3163.69,0.0638
1763485500000,3163.69,3163.69,3163.69,3163.69,0.0
1763485560000,3158.99,3158.99,3158.99,3158.99,0.0027
1763485620000,3158.99,3158.99,3158.99,3158.99,0.0
1763485680000,3156.55,3156.55,3156.55,3156.55,0.0376
1763485740000,3149.14,3149.14,3149.14,3149.14,0.0487
1763485800000,3157.71,3157.71,3149.92,3149.92,0.0794
1763485860000,3158.26,3158.26,3158.26,3158.26,0.0079
1763485920000,3147.61,3147.61,3147.61,3147.61,0.0286
1763485980000,3143.58,3143.58,3143.58,3143.58,0.0158
1763486040000,3143.34,3143.34,3139.5,3139.5,0.0525
1763486100000,3139.5,3139.5,3139.5,3139.5,0.0083
1763486160000,3139.5,3139.5,3139.5,3139.5,0.0
1763486220000,3137.67,3137.67,3137.67,3137.67,0.0097
1763486280000,3137.67,3137.67,3137.67,3137.67,0.0
1763486340000,3146.99,3146.99,3146.99,3146.99,0.0031
1763486400000,3156.41,3156.41,3156.41,3156.41,0.0316
1763486460000,3156.41,3156.41,3156.41,3156.41,0.0
1763486520000,3156.41,3156.41,3156.41,3156.41,0.0
1763486580000,3156.41,3156.41,3156.41,3156.41,0.0
1763486640000,3156.41,3156.41,3156.41,3156.41,0.0
1763486700000,3156.41,3156.41,3156.41,3156.41,0.0
1763486760000,3156.41,3156.41,3156.41,3156.41,0.0
1763486820000,3133.15,3133.15,3130.52,3130.52,0.059
1763486880000,3127.75,3127.75,3124.59,3124.59,0.0141
1763486940000,3124.59,3124.59,3124.59,3124.59,0.0
1763487000000,3124.59,3124.59,3124.59,3124.59,0.0
1763487060000,3124.59,3124.59,3124.59,3124.59,0.0
1763487120000,3124.59,3124.59,3124.59,3124.59,0.0
1763487180000,3121.62,3121.62,3121.62,3121.62,0.0062
1763487240000,3121.62,3121.62,3121.62,3121.62,0.0
1763487300000,3128.97,3138.59,3128.97,3138.59,0.0514
1763487360000,3138.59,3138.59,3138.59,3138.59,0.0
1763487420000,3138.59,3138.59,3138.59,3138.59,0.0
1763487480000,3138.59,3138.59,3138.59,3138.59,0.0
1763487540000,3135.49,3135.49,3135.49,3135.49,0.0542
1763487600000,3135.49,3135.49,3135.49,3135.49,0.0
1763487660000,3135.49,3135.49,3135.49,3135.49,0.0
1763487720000,3135.49,3135.49,3135.49,3135.49,0.0
1763487780000,3140.54,3140.54,3131.08,3131.08,0.0038
1763487840000,3131.08,3131.08,3131.08,3131.08,0.0
1763487900000,3131.76,3139.46,3131.71,3139.46,0.122
1763487960000,3139.46,3139.46,3139.46,3139.46,0.0
1763488020000,3139.46,3139.46,3139.46,3139.46,0.0
1763488080000,3139.46,3139.46,3139.46,3139.46,0.0
1763488140000,3126.09,3126.09,3126.09,3126.09,0.0773
1763488200000,3126.09,3126.09,3126.09,3126.09,0.0
1763488260000,3126.09,3126.09,3126.09,3126.09,0.0
1763488320000,3126.09,3126.09,3126.09,3126.09,0.0
1763488380000,3126.09,3126.09,3126.09,3126.09,0.0
1763488440000,3126.61,3126.61,3126.61,3126.61,0.0384
1763488500000,3129.61,3129.61,3129.61,3129.61,0.02
1763488560000,3129.61,3129.61,3129.61,3129.61,0.0
1763488620000,3129.61,3129.61,3129.61,3129.61,0.0
1763488680000,3129.61,3129.61,3129.61,3129.61,0.0
1763488740000,3129.61,3129.61,3129.61,3129.61,0.0
1763488800000,3129.61,3129.61,3129.61,3129.61,0.0
1763488860000,3133.09,3133.09,3133.09,3133.09,0.0581
1763488920000,3133.09,3133.09,3133.09,3133.09,0.0
1763488980000,3141.67,3147.35,3141.67,3147.35,0.0292
1763489040000,3147.34,3147.34,3147.34,3147.34,0.0009
1763489100000,3142.09,3147.34,3142.05,3142.05,0.0959
1763489160000,3147.37,3147.37,3147.37,3147.37,0.8072
1763489220000,3145.0,3149.17,3142.23,3142.23,0.5848
1763489280000,3148.83,3148.83,3148.59,3148.59,0.0056
1763489340000,3142.45,3142.45,3142.45,3142.45,0.0046
1763489400000,3151.98,3151.98,3151.98,3151.98,0.0021
1763489460000,3153.24,3153.26,3153.22,3153.26,0.0349
1763489520000,3152.86,3152.86,3152.86,3152.86,0.0316
1763489580000,3153.29,3153.29,3153.29,3153.29,0.0032
1763489640000,3152.34,3152.34,3152.34,3152.34,0.0274
1763489700000,3153.27,3153.27,3153.27,3153.27,0.0018
1763489760000,3153.27,3153.27,3153.27,3153.27,0.0
1763489820000,3152.75,3152.75,3152.75,3152.75,0.0092
1763489880000,3152.75,3152.75,3152.75,3152.75,0.0
1763489940000,3152.75,3152.75,3152.75,3152.75,0.0
1763490000000,3152.75,3152.75,3152.75,3152.75,0.0
1763490060000,3152.75,3152.75,3152.75,3152.75,0.0
1763490120000,3150.9,3150.9,3150.9,3150.9,0.0158
1763490180000,3150.9,3150.9,3150.9,3150.9,0.0
1763490240000,3149.46,3153.1,3149.46,3153.1,0.1599
1763490300000,3153.1,3153.1,3153.1,3153.1,0.0
1763490360000,3141.99,3141.99,3141.97,3141.97,5.7937
1763490420000,3153.22,3153.22,3153.22,3153.22,0.0162
1763490480000,3153.22,3153.22,3153.22,3153.22,0.0
1763490540000,3153.22,3153.22,3153.22,3153.22,0.0
1763490600000,3153.22,3153.22,3153.22,3153.22,0.0
1763490660000,3153.22,3153.22,3153.22,3153.22,0.0
1763490720000,3153.22,3153.22,3153.22,3153.22,0.0
1763490780000,3151.07,3151.07,3143.72,3143.72,0.0338
1763490840000,3152.87,3152.87,3152.87,3152.87,0.0036
1763490900000,3153.29,3153.29,3153.29,3153.29,0.0079
1763490960000,3153.29,3153.29,3153.29,3153.29,0.0
1763491020000,3153.29,3153.29,3153.29,3153.29,0.0
1763491080000,3153.29,3153.29,3153.29,3153.29,0.0
1763491140000,3153.29,3153.29,3153.29,3153.29,0.0
1763491200000,3153.29,3161.03,3153.29,3161.03,12.6672
1763491260000,3161.03,3161.03,3161.03,3161.03,0.0
1763491320000,3161.03,3161.03,3161.03,3161.03,0.0
1763491380000,3161.03,3161.03,3161.03,3161.03,0.0
1763491440000,3161.03,3161.03,3161.03,3161.03,0.0
1763491500000,3161.03,3161.03,3161.03,3161.03,0.0
1763491560000,3162.19,3162.76,3162.19,3162.76,0.1876
1763491620000,3162.76,3162.76,3162.76,3162.76,0.0
1763491680000,3164.32,3164.86,3164.32,3164.86,0.0593
1763491740000,3164.86,3164.86,3164.86,3164.86,0.0157
1763491800000,3164.86,3164.86,3164.86,3164.86,0.0
1763491860000,3169.94,3169.94,3169.94,3169.94,0.0178
1763491920000,3169.86,3169.86,3169.86,3169.86,2.836
1763491980000,3160.02,3160.02,3160.02,3160.02,0.0155
1763492040000,3160.02,3160.02,3160.02,3160.02,0.0
1763492100000,3160.02,3160.02,3160.02,3160.02,0.0
1763492160000,3160.02,3160.02,3160.02,3160.02,0.0
1763492220000,3160.02,3160.02,3160.02,3160.02,0.0
1763492280000,3160.02,3160.02,3160.02,3160.02,0.0
1763492340000,3160.02,3160.02,3160.02,3160.02,0.0
1763492400000,3160.02,3160.02,3160.02,3160.02,0.0
1763492460000,3160.02,3160.02,3160.02,3160.02,0.0
1763492520000,3160.02,3160.02,3160.02,3160.02,0.0
1763492580000,3160.02,3160.02,3160.02,3160.02,0.0
1763492640000,3160.02,3160.02,3160.02,3160.02,0.0
1763492700000,3160.02,3160.02,3160.02,3160.02,0.0
1763492760000,3160.02,3160.02,3160.02,3160.02,0.0
1763492820000,3160.02,3160.02,3160.02,3160.02,0.0
1763492880000,3160.02,3160.02,3160.02,3160.02,0.0
1763492940000,3166.81,3166.81,3166.81,3166.81,0.1262
1763493000000,3166.23,3166.23,3166.23,3166.23,0.0016
1763493060000,3166.23,3166.23,3166.23,3166.23,0.0
1763493120000,3164.31,3164.31,3164.31,3164.31,0.0328
1763493180000,3169.79,3169.79,3169.79,3169.79,0.0063
1763493240000,3168.56,3168.56,3168.56,3168.56,0.0472
1763493300000,3168.56,3168.56,3168.56,3168.56,0.0
1763493360000,3168.56,3168.56,3168.56,3168.56,0.0
1763493420000,3168.56,3168.56,3168.56,3168.56,0.0
1763493480000,3168.56,3168.56,3168.56,3168.56,0.0
1763493540000,3153.77,3153.77,3153.77,3153.77,0.0132
1763493600000,3153.77,3153.77,3153.77,3153.77,0.0
1763493660000,3155.24,3155.24,3155.24,3155.24,0.0033
1763493720000,3155.24,3155.24,3155.24,3155.24,0.0
1763493780000,3164.77,3164.77,3164.77,3164.77,0.0047
1763493840000,3164.77,3164.77,3164.77,3164.77,0.0
1763493900000,3164.77,3164.77,3164.77,3164.77,0.0
1763493960000,3164.77,3164.77,3164.77,3164.77,0.0
1763494020000,3164.77,3164.77,3164.77,3164.77,0.0
1763494080000,3164.77,3164.77,3164.77,3164.77,0.0
1763494140000,3164.77,3164.77,3164.77,3164.77,0.0
1763494200000,3164.77,3164.77,3164.77,3164.77,0.0
1763494260000,3164.77,3164.77,3164.77,3164.77,0.0
1763494320000,3164.77,3164.77,3164.77,3164.77,0.0
1763494380000,3156.0,3156.0,3156.0,3156.0,3.0
1763494440000,3156.0,3156.0,3156.0,3156.0,0.0
1763494500000,3156.0,3156.0,3156.0,3156.0,0.0
1763494560000,3156.0,3156.0,3156.0,3156.0,0.0
1763494620000,3154.64,3154.64,3154.64,3154.64,0.0016
1763494680000,3157.1,3157.1,3157.1,3157.1,0.0316
1763494740000,3157.18,3157.18,3157.18,3157.18,5.0
1763494800000,3157.18,3157.18,3157.18,3157.18,0.0
1763494860000,3152.06,3152.06,3152.06,3152.06,0.095
1763494920000,3151.17,3151.17,3151.17,3151.17,0.0315
1763494980000,3151.17,3151.17,3151.17,3151.17,0.0
1763495040000,3148.8,3148.8,3147.37,3147.37,0.8626
1763495100000,3147.37,3147.37,3147.37,3147.37,0.0
1763495160000,3145.84,3145.84,3145.84,3145.84,5.0
1763495220000,3145.84,3145.84,3145.84,3145.84,0.0
1763495280000,3145.84,3145.84,3145.84,3145.84,0.0
1763495340000,3145.84,3145.84,3145.84,3145.84,0.0
1763495400000,3144.26,3144.26,3143.24,3143.24,7.5109
1763495460000,3143.24,3143.24,3143.24,3143.24,0.0
1763495520000,3143.24,3143.24,3143.24,3143.24,0.0
1763495580000,3143.24,3143.24,3143.24,3143.24,0.0
1763495640000,3143.24,3143.24,3139.43,3139.43,0.0359
1763495700000,3139.43,3139.43,3139.43,3139.43,0.0
1763495760000,3139.43,3139.43,3139.43,3139.43,0.0
1763495820000,3139.43,3139.43,3139.43,3139.43,0.0
1763495880000,3139.43,3139.43,3139.43,3139.43,0.0
1763495940000,3139.43,3139.43,3139.43,3139.43,0.0
1763496000000,3158.85,3158.85,3153.86,3153.86,0.4704
1763496060000,3153.65,3153.65,3153.65,3153.65,0.0063
1763496120000,3153.65,3153.65,3153.65,3153.65,0.0
1763496180000,3141.28,3150.86,3141.28,3150.86,0.0489
1763496240000,3150.86,3150.86,3150.86,3150.86,0.0
1763496300000,3150.86,3150.86,3150.86,3150.86,0.0
1763496360000,3148.22,3148.22,3148.22,3148.22,0.0079
1763496420000,3144.0,3144.0,3144.0,3144.0,0.647
1763496480000,3144.0,3144.0,3144.0,3144.0,0.0
1763496540000,3144.0,3144.0,3144.0,3144.0,0.0
1763496600000,3144.0,3144.0,3144.0,3144.0,0.0
1763496660000,3144.0,3144.0,3144.0,3144.0,0.0
1763496720000,3144.0,3144.0,3144.0,3144.0,0.0
1763496780000,3144.0,3144.0,3144.0,3144.0,0.0
1763496840000,3144.0,3144.0,3144.0,3144.0,0.0
1763496900000,3144.0,3144.0,3144.0,3144.0,0.0
1763496960000,3144.0,3144.0,3144.0,3144.0,0.0
1763497020000,3144.0,3144.0,3144.0,3144.0,1.2935
1763497080000,3148.58,3148.58,3148.58,3148.58,0.1585
1763497140000,3148.58,3148.58,3148.58,3148.58,0.0
1763497200000,3148.58,3148.58,3148.58,3148.58,0.0
1763497260000,3153.23,3153.23,3144.79,3144.79,0.0158
1763497320000,3144.79,3144.79,3144.79,3144.79,0.0
1763497380000,3149.97,3149.97,3146.57,3146.57,0.1228
1763497440000,3146.57,3146.57,3146.57,3146.57,0.0
1763497500000,3146.45,3148.28,3146.45,3148.28,0.2909
1763497560000,3142.23,3142.23,3141.97,3141.97,0.7511
1763497620000,3141.97,3141.97,3141.97,3141.97,0.0
1763497680000,3145.89,3145.9,3145.89,3145.9,0.0634
1763497740000,3145.35,3145.35,3145.35,3145.35,0.0487
1763497800000,3145.35,3145.35,3145.35,3145.35,0.0
1763497860000,3145.35,3145.35,3145.35,3145.35,0.0
1763497920000,3145.35,3145.35,3145.35,3145.35,0.0
1763497980000,3145.35,3145.35,3145.35,3145.35,0.0
1763498040000,3145.35,3145.35,3145.35,3145.35,0.0
1763498100000,3133.0,3133.0,3133.0,3133.0,1.0
1763498160000,3133.0,3133.0,3133.0,3133.0,0.0
1763498220000,3133.0,3134.0,3133.0,3134.0,2.0
