ts,open,high,low,close,volume
1763395500000,93692.39,93692.39,93670.69,93670.69,0.01238
1763395560000,93670.69,93670.69,93493.34,93493.34,0.05256
1763395620000,93658.24,93658.24,93658.24,93658.24,0.00021
1763395680000,93368.4,93368.4,93368.4,93368.4,8e-05
1763395740000,93652.19,93658.07,93651.87,93651.87,0.00064
1763395800000,93651.87,93651.87,93651.87,93651.87,0.0
1763395860000,93368.21,93368.21,93368.21,93368.21,6e-05
1763395920000,93368.21,93368.21,93368.21,93368.21,0.0
1763395980000,93368.21,93368.21,93166.47,93166.47,0.2183
1763396040000,93166.51,93329.23,93166.51,93329.23,0.00018
1763396100000,93328.51,93328.51,93136.34,93136.34,0.00087
1763396160000,93136.38,93136.38,93136.38,93136.38,0.02378
1763396220000,93136.38,93136.38,93136.38,93136.38,0.0
1763396280000,93136.38,93136.38,93136.38,93136.38,0.0
1763396340000,93136.38,93136.38,93136.38,93136.38,0.0
1763396400000,93137.08,93162.85,93061.8,93162.85,0.02587
1763396460000,93329.31,93329.31,93329.31,93329.31,0.01484
1763396520000,93329.31,93329.31,93329.31,93329.31,0.0
1763396580000,93329.31,93329.31,93329.31,93329.31,0.0
1763396640000,93329.12,93329.12,93329.12,93329.12,0.00054
1763396700000,93071.01,93071.01,93071.01,93071.01,0.00043
1763396760000,93071.01,93071.01,93071.01,93071.01,0.0
1763396820000,93071.01,93071.01,93071.01,93071.01,0.0
1763396880000,93327.75,93339.43,93327.75,93339.43,0.04177
1763396940000,93339.43,93339.43,93339.43,93339.43,0.0
1763397000000,93339.43,93339.43,93339.43,93339.43,0.0
1763397060000,93566.02,93566.02,93566.02,93566.02,8e-05
1763397120000,93566.76,93670.68,93566.76,93670.68,0.00704
1763397180000,93670.69,93750.02,93670.69,93750.02,0.00171
1763397240000,93750.02,93750.02,93750.02,93750.02,0.0
1763397300000,93750.02,93750.02,93750.02,93750.02,0.0
1763397360000,93750.02,93750.02,93750.02,93750.02,0.0
1763397420000,93750.02,93750.02,93750.02,93750.02,0.0
1763397480000,93750.02,93750.02,93750.02,93750.02,0.0
1763397540000,93526.99,93831.63,93526.99,93831.63,0.00353
1763397600000,93912.0,93928.41,93912.0,93928.41,0.00033
1763397660000,93975.45,93975.45,93705.92,93705.92,0.00212
1763397720000,93705.92,93705.92,93705.92,93705.92,0.0
1763397780000,94054.95,94054.95,94054.95,94054.95,5e-05
1763397840000,94054.95,94054.95,94054.95,94054.95,0.0
1763397900000,94054.95,94054.95,94054.95,94054.95,0.0
1763397960000,94054.95,94054.95,94054.95,94054.95,0.0
1763398020000,94054.95,94054.95,94054.95,94054.95,0.0
1763398080000,94025.63,94025.63,94025.63,94025.63,0.00021
1763398140000,94025.01,94025.01,94025.01,94025.01,0.00051
1763398200000,94025.01,94025.01,94025.01,94025.01,0.0
1763398260000,94055.91,94143.75,94055.91,94143.75,0.00139
1763398320000,94232.69,94312.51,94232.69,94312.51,0.03348
1763398380000,94373.87,94373.87,94373.87,94373.87,4e-05
1763398440000,94373.87,94373.87,94373.87,94373.87,0.00233
1763398500000,94373.87,94373.87,94373.87,94373.87,0.0
1763398560000,94373.92,94373.92,94373.92,94373.92,0.00318
1763398620000,94373.87,94373.87,94373.87,94373.87,0.00105
1763398680000,94373.89,94373.89,94373.89,94373.89,0.00053
1763398740000,94373.89,94373.89,94373.89,94373.89,0.0
1763398800000,94373.89,94373.89,94373.89,94373.89,0.0
1763398860000,94373.81,94373.81,94147.6,94147.6,0.00012
1763398920000,94147.6,94147.6,94147.6,94147.6,0.0
1763398980000,94147.6,94147.6,94147.6,94147.6,0.0
1763399040000,94372.95,94372.95,94372.95,94372.95,3e-05
1763399100000,94354.79,94354.79,94354.79,94354.79,5e-05
1763399160000,94354.79,94354.79,94354.79,94354.79,0.0
1763399220000,94260.46,94260.46,94260.46,94260.46,0.00053
1763399280000,94260.46,94260.46,94260.46,94260.46,0.0
1763399340000,94359.49,94359.49,94359.49,94359.49,0.00011
1763399400000,93935.99,93935.99,93935.99,93935.99,0.30374
1763399460000,93935.99,93935.99,93935.99,93935.99,0.0
1763399520000,93937.02,93937.02,93937.02,93937.02,8e-05
1763399580000,93937.02,93937.02,93937.02,93937.02,0.00232
1763399640000,93937.02,93937.02,93937.02,93937.02,0.0
1763399700000,93937.01,93937.01,93937.01,93937.01,0.00021
1763399760000,93937.01,93937.01,93937.01,93937.01,0.0
1763399820000,93935.0,93935.0,93751.8,93751.8,0.71006
1763399880000,93750.03,93750.03,93750.03,93750.03,0.01596
1763399940000,93750.03,93750.03,93750.03,93750.03,0.0
1763400000000,93750.03,93750.03,93750.03,93750.03,0.0
1763400060000,93750.02,93750.02,93713.66,93713.66,0.00486
1763400120000,93713.66,93713.66,93713.66,93713.66,0.0
1763400180000,93713.66,93713.66,93713.66,93713.66,0.0
1763400240000,93713.66,93713.66,93713.66,93713.66,0.0
1763400300000,93713.66,93713.66,93713.66,93713.66,0.0
1763400360000,93930.99,93930.99,93683.91,93683.91,0.01271
1763400420000,93670.71,93670.71,93620.0,93620.0,0.0331
1763400480000,93582.25,93582.25,93579.53,93579.53,0.01436
1763400540000,93579.53,93579.53,93579.53,93579.53,0.0
1763400600000,93579.53,93579.53,93579.53,93579.53,0.0
1763400660000,93497.0,93497.0,93497.0,93497.0,0.00036
1763400720000,93497.0,93497.0,93497.0,93497.0,0.0
1763400780000,93497.0,93497.0,93497.0,93497.0,0.0
1763400840000,93497.0,93497.0,93497.0,93497.0,0.0
1763400900000,93695.58,93695.58,93695.58,93695.58,0.00011
1763400960000,93695.58,93695.58,93695.58,93695.58,0.0
1763401020000,93396.5,93396.5,93396.5,93396.5,0.0099
1763401080000,93396.5,93396.5,93396.5,93396.5,3e-05
1763401140000,93610.66,93610.66,93396.37,93396.37,0.08027
1763401200000,93368.21,93537.34,93351.89,93537.34,0.00041
1763401260000,93272.0,93391.32,93251.55,93391.32,0.00501
1763401320000,93391.32,93391.32,93391.32,93391.32,0.0
1763401380000,93190.89,93190.89,93024.11,93024.11,0.05555
1763401440000,93000.01,93160.6,92915.5,93160.6,0.29616
1763401500000,93136.58,93136.58,92888.0,92888.0,0.00769
1763401560000,92999.99,93000.0,92999.99,93000.0,0.03369
1763401620000,92888.0,92999.82,92883.88,92883.88,0.02599
1763401680000,92883.88,92998.36,92699.0,92998.17,0.05241
1763401740000,92997.3,93000.0,92997.3,93000.0,0.16247
1763401800000,92999.98,92999.98,92999.98,92999.98,0.00076
1763401860000,92999.98,92999.98,92999.98,92999.98,0.0
1763401920000,92883.88,92998.91,92883.88,92998.91,0.00105
1763401980000,92998.91,92998.91,92998.91,92998.91,0.0
1763402040000,92701.25,92995.01,92701.25,92995.01,0.00113
1763402100000,92995.01,92995.01,92995.01,92995.01,0.0
1763402160000,92993.32,92993.32,92992.85,92992.85,0.00029
1763402220000,92699.3,92992.46,92699.3,92793.0,0.00235
1763402280000,92700.57,92700.57,92699.99,92700.0,1.55301
1763402340000,92700.0,92700.0,92700.0,92700.0,0.0
1763402400000,92998.18,92998.18,92700.0,92700.0,0.76076
1763402460000,92997.24,92997.24,92972.13,92972.13,0.00027
1763402520000,92699.28,92866.3,92676.25,92866.3,0.07164
1763402580000,92866.22,92866.22,92866.22,92866.22,0.00023
1763402640000,92866.22,92866.22,92866.22,92866.22,0.0
1763402700000,92966.31,93222.33,92966.31,93222.33,0.13712
1763402760000,93222.33,93222.33,93222.33,93222.33,0.0
1763402820000,93217.51,93217.51,93217.38,93217.38,0.00033
1763402880000,93203.09,93203.09,93202.35,93202.35,0.00075
1763402940000,93202.17,93202.17,93202.17,93202.17,0.00425
1763403000000,93197.02,93197.03,92891.62,92891.62,0.00052
1763403060000,93231.74,93231.74,93225.85,93225.85,0.00081
1763403120000,93223.83,93223.83,92892.66,92892.66,0.01322
1763403180000,92892.66,92892.66,92892.66,92892.66,0.0
1763403240000,92757.12,92757.12,92756.91,92756.91,0.03184
1763403300000,93018.45,93018.45,93018.45,93018.45,5e-05
1763403360000,92966.33,92966.33,92966.33,92966.33,3e-05
1763403420000,92965.08,92965.08,92965.08,92965.08,0.001
1763403480000,93091.4,93091.4,93091.4,93091.4,2e-05
1763403540000,93091.4,93091.4,93091.4,93091.4,0.0
1763403600000,93008.96,93008.96,93008.96,93008.96,0.00054
1763403660000,93008.96,93008.96,93008.96,93008.96,0.0
1763403720000,93008.96,93008.96,93008.96,93008.96,0.0
1763403780000,93008.96,93008.96,93008.96,93008.96,0.0
1763403840000,92649.57,92649.57,92597.45,92597.45,0.00457
1763403900000,92597.45,92597.45,92590.1,92597.45,0.06981
1763403960000,92590.1,92590.1,92578.26,92578.26,0.00021
1763404020000,92564.54,92564.54,92526.1,92526.1,0.01302
1763404080000,92512.0,92512.0,92509.63,92509.63,0.00126
1763404140000,92500.06,92508.99,92436.17,92469.29,0.08851
1763404200000,92436.24,92436.24,92413.45,92436.0,0.30567
1763404260000,92597.76,92792.31,92597.76,92792.31,0.00065
1763404320000,92792.31,92792.31,92792.31,92792.31,0.0
1763404380000,92789.06,92789.06,92789.06,92789.06,0.05701
1763404440000,92789.06,92789.06,92789.06,92789.06,0.0
1763404500000,92787.09,92787.09,92787.09,92787.09,0.00184
1763404560000,92787.09,92787.09,92787.09,92787.09,0.0
1763404620000,92787.09,92787.09,92787.09,92787.09,0.0
1763404680000,92787.09,92787.09,92787.09,92787.09,0.0
1763404740000,92787.09,92787.09,92787.09,92787.09,0.0
1763404800000,92416.07,92416.07,92416.07,92416.07,0.00019
1763404860000,92416.07,92416.07,92416.07,92416.07,0.0
1763404920000,92416.07,92416.07,92416.07,92416.07,0.0
1763404980000,92416.07,92416.07,92416.07,92416.07,0.0
1763405040000,92416.07,92416.07,92416.07,92416.07,0.0
1763405100000,92833.3,92833.3,92833.3,92833.3,4e-05
1763405160000,92833.28,92833.31,92833.28,92833.31,0.0275
1763405220000,93019.38,93019.38,93019.38,93019.38,0.00023
1763405280000,93019.27,93024.11,93019.27,93024.11,0.06953
1763405340000,93024.11,93024.11,93024.11,93024.11,0.0
1763405400000,93024.11,93024.11,93024.11,93024.11,0.0
1763405460000,93024.11,93024.11,93024.11,93024.11,0.0
1763405520000,92756.94,92756.94,92756.93,92756.93,0.02948
1763405580000,93008.91,93008.91,93008.91,93008.91,0.00102
1763405640000,92700.0,92700.0,92700.0,92700.0,0.00053
1763405700000,92541.55,92700.0,92540.74,92700.0,0.01134
1763405760000,92541.0,92541.0,92541.0,92541.0,2e-05
1763405820000,92867.66,92867.66,92867.66,92867.66,0.00011
1763405880000,92541.55,92541.55,92541.55,92541.55,0.0052
1763405940000,92821.85,92821.85,92821.85,92821.85,0.0004
1763406000000,92821.85,92821.85,92821.85,92821.85,0.0
1763406060000,92819.81,92819.81,92819.81,92819.81,3e-05
1763406120000,92818.4,92818.4,92471.97,92471.97,0.00109
1763406180000,92471.97,92771.04,92469.29,92469.29,0.02347
1763406240000,92413.49,92684.73,92406.0,92684.73,0.00472
1763406300000,92406.01,92683.97,92360.9,92360.9,0.05587
1763406360000,92634.04,92634.04,92633.57,92633.57,0.00044
1763406420000,92632.44,92632.44,92632.44,92632.44,0.00155
1763406480000,92632.44,92632.44,92632.44,92632.44,0.0
1763406540000,92632.44,92632.44,92632.44,92632.44,0.0
1763406600000,92632.44,92632.44,92632.44,92632.44,0.0
1763406660000,92368.01,92726.79,92368.01,92726.79,0.00126
1763406720000,92726.79,92726.79,92726.79,92726.79,0.0
1763406780000,92355.15,92355.15,92354.49,92354.49,0.04098
1763406840000,92608.14,92608.14,92354.49,92354.49,0.00176
1763406900000,92565.04,92565.04,92323.04,92323.04,0.01018
1763406960000,92298.17,92340.0,92250.0,92300.0,0.00229
1763407020000,92300.0,92300.0,92300.0,92300.0,0.0
1763407080000,92300.0,92300.0,92300.0,92300.0,0.0
1763407140000,92533.08,92533.08,92231.23,92231.23,0.01657
1763407200000,92223.0,92223.0,92223.0,92223.0,0.00742
1763407260000,92386.97,92386.97,92386.97,92386.97,0.00022
1763407320000,92386.97,92386.97,92386.97,92386.97,0.0
1763407380000,92385.75,92385.75,92206.13,92206.13,0.02045
1763407440000,92206.0,92206.0,92186.65,92186.65,0.02099
1763407500000,92186.64,92186.64,92158.94,92158.94,0.00851
1763407560000,92158.94,92158.94,92158.94,92158.94,0.0
1763407620000,92142.94,92142.94,92142.94,92142.94,0.00184
1763407680000,92142.52,92142.52,92117.54,92117.58,0.0079
1763407740000,92117.59,92117.59,92117.59,92117.59,2e-05
1763407800000,92117.59,92117.59,92117.59,92117.59,0.0
1763407860000,92364.21,92364.21,92364.21,92364.21,8e-05
1763407920000,92117.58,92117.58,92111.11,92111.11,0.02712
1763407980000,92111.11,92289.82,92036.0,92036.0,0.14471
1763408040000,92029.11,92100.0,92000.0,92100.0,1.98001
1763408100000,92311.46,92311.47,92311.46,92311.47,0.01436
1763408160000,92069.21,92069.21,92069.21,92069.21,0.00095
