ts,open,high,low,close,volume
1762892400000,3453.48,3453.48,3453.48,3453.48,0.0459
1762892700000,3461.07,3461.08,3442.01,3442.01,0.1017
1762893000000,3457.46,3457.46,3438.43,3438.43,0.5667
1762893300000,3435.49,3435.49,3435.49,3435.49,0.007
1762893600000,3441.8,3441.8,3441.39,3441.39,0.0598
1762893900000,3433.88,3433.88,3432.42,3432.42,0.0403
1762894200000,3437.04,3437.04,3437.04,3437.04,0.0236
1762894500000,3447.13,3447.13,3439.63,3439.63,0.0158
1762894800000,3446.16,3446.16,3441.26,3441.26,0.0319
1762895100000,3447.74,3447.74,3440.0,3446.0,0.3383
1762895400000,3448.43,3448.43,3447.5,3447.5,0.4727
1762895700000,3436.48,3436.48,3436.48,3436.48,0.0045
1762896000000,3436.48,3436.48,3436.48,3436.48,0.0
1762896300000,3436.48,3436.48,3436.48,3436.48,0.0
1762896600000,3430.65,3440.56,3428.93,3428.93,0.1225
1762896900000,3427.94,3427.94,3416.41,3416.41,0.3077
1762897200000,3414.24,3414.24,3412.44,3412.44,0.0181
1762897500000,3412.44,3412.44,3412.44,3412.44,0.0
1762897800000,3410.55,3417.35,3410.55,3417.35,0.1343
1762898100000,3423.88,3428.49,3420.0,3420.0,0.8736
1762898400000,3419.0,3424.04,3406.84,3414.91,2.3772
1762898700000,3409.0,3413.31,3408.0,3412.6,0.9162
1762899000000,3417.0,3417.0,3417.0,3417.0,0.0436
1762899300000,3424.17,3424.17,3415.72,3415.72,0.4153
1762899600000,3428.99,3432.42,3424.53,3424.53,0.7384
1762899900000,3436.58,3436.58,3436.58,3436.58,1.2587
1762900200000,3426.04,3428.83,3426.04,3428.83,0.7244
1762900500000,3438.41,3438.41,3438.25,3438.25,0.0117
1762900800000,3428.83,3428.83,3428.83,3428.83,0.0429
1762901100000,3438.34,3438.34,3428.0,3428.0,0.1863
1762901400000,3430.55,3430.55,3430.55,3430.55,0.029
1762901700000,3430.55,3430.55,3430.55,3430.55,0.0
1762902000000,3422.51,3429.28,3422.51,3428.54,0.2189
1762902300000,3428.54,3428.54,3428.54,3428.54,0.0
1762902600000,3428.04,3428.11,3428.04,3428.11,0.1453
1762902900000,3431.28,3438.31,3430.85,3438.31,0.0274
1762903200000,3434.97,3434.97,3434.97,3434.97,0.044
1762903500000,3421.93,3421.93,3421.93,3421.93,0.0364
1762903800000,3431.24,3431.24,3429.91,3429.91,0.0204
1762904100000,3417.2,3417.2,3416.41,3416.88,0.0432
1762904400000,3418.27,3418.27,3418.27,3418.27,0.0281
1762904700000,3414.94,3421.86,3414.93,3421.86,1.5143
1762905000000,3421.51,3421.51,3411.52,3411.52,0.0625
1762905300000,3411.52,3411.52,3411.52,3411.52,0.0
1762905600000,3429.47,3432.24,3429.47,3432.24,0.2245
1762905900000,3422.79,3438.23,3422.79,3438.23,0.0203
1762906200000,3423.28,3427.44,3412.0,3427.44,0.5319
1762906500000,3425.92,3429.87,3425.8,3429.74,0.0069
1762906800000,3429.41,3429.92,3428.68,3429.85,0.0103
1762907100000,3429.37,3429.92,3428.99,3429.42,0.0207
1762907400000,3429.89,3429.9,3421.4,3427.54,0.0154
1762907700000,3427.46,3429.93,3427.21,3429.93,0.0894
1762908000000,3428.06,3428.06,3426.91,3426.91,0.0012
1762908300000,3429.85,3429.85,3429.28,3429.28,0.0021
1762908600000,3429.28,3429.28,3429.28,3429.28,0.0
1762908900000,3428.84,3428.84,3413.84,3413.84,0.0926
1762909200000,3427.39,3427.39,3427.39,3427.39,0.0058
1762909500000,3425.71,3432.4,3425.71,3432.4,0.3178
1762909800000,3432.42,3438.96,3427.22,3438.96,0.6193
1762910100000,3444.39,3456.23,3444.38,3456.23,1.6053
1762910400000,3442.41,3450.5,3437.34,3437.34,0.1796
1762910700000,3437.34,3437.34,3437.34,3437.34,0.0
1762911000000,3442.28,3442.28,3442.28,3442.28,0.0434
1762911300000,3442.28,3442.28,3442.28,3442.28,0.0
1762911600000,3448.3,3449.66,3448.3,3449.66,8.9689
1762911900000,3449.66,3449.66,3449.66,3449.66,0.0
1762912200000,3449.42,3449.42,3449.42,3449.42,0.4563
1762912500000,3449.42,3449.42,3449.42,3449.42,0.0
1762912800000,3455.03,3455.03,3441.9,3441.9,0.0073
1762913100000,3451.03,3455.36,3451.02,3454.38,0.0208
1762913400000,3455.67,3456.01,3455.67,3456.01,0.1756
1762913700000,3448.36,3448.36,3446.36,3446.36,0.1581
1762914000000,3452.68,3452.68,3430.5,3430.5,0.1859
1762914300000,3444.91,3444.91,3444.91,3444.91,0.007
1762914600000,3423.86,3423.86,3418.81,3418.81,0.0322
1762914900000,3418.84,3426.46,3418.84,3426.46,0.079
1762915200000,3426.46,3426.46,3426.46,3426.46,0.0
1762915500000,3427.24,3427.24,3418.81,3418.81,0.0881
1762915800000,3425.8,3425.8,3425.56,3425.56,0.136
1762916100000,3424.4,3424.4,3424.4,3424.4,0.0146
1762916400000,3428.8,3434.77,3428.8,3433.19,0.1888
1762916700000,3435.02,3435.02,3434.68,3434.68,0.0165
1762917000000,3435.06,3435.33,3435.06,3435.33,0.0929
1762917300000,3435.33,3435.33,3435.33,3435.33,0.0
1762917600000,3441.06,3441.24,3441.06,3441.24,0.0529
1762917900000,3441.24,3441.24,3441.24,3441.24,0.0
1762918200000,3441.24,3441.24,3441.24,3441.24,0.0434
1762918500000,3444.08,3444.08,3444.08,3444.08,0.0148
1762918800000,3437.88,3439.61,3437.88,3439.61,0.0317
1762919100000,3439.28,3439.28,3439.28,3439.28,0.0239
1762919400000,3444.11,3444.11,3444.11,3444.11,0.0522
1762919700000,3444.21,3444.46,3444.21,3444.46,0.044
1762920000000,3436.25,3443.83,3436.24,3443.83,0.0536
1762920300000,3443.71,3449.2,3443.71,3449.2,0.1129
1762920600000,3445.07,3445.07,3443.11,3443.11,0.0072
1762920900000,3446.77,3446.77,3446.77,3446.77,0.0028
1762921200000,3446.77,3446.77,3446.77,3446.77,0.0
1762921500000,3435.33,3435.33,3435.33,3435.33,0.0409
1762921800000,3435.33,3435.33,3435.33,3435.33,0.0
1762922100000,3437.71,3437.71,3437.71,3437.71,0.0249
1762922400000,3442.56,3442.56,3428.93,3428.93,0.1456
1762922700000,3444.1,3444.1,3444.1,3444.1,0.0078
1762923000000,3444.1,3444.1,3444.1,3444.1,0.0
1762923300000,3444.21,3444.21,3444.21,3444.21,0.0409
1762923600000,3452.94,3452.94,3440.81,3452.89,0.0661
1762923900000,3452.79,3453.12,3452.79,3453.12,0.0318
1762924200000,3453.12,3453.12,3453.12,3453.12,0.0
1762924500000,3443.47,3443.47,3443.47,3443.47,0.001
1762924800000,3453.13,3453.13,3453.13,3453.13,0.0407
1762925100000,3456.49,3456.49,3444.24,3444.24,0.0941
1762925400000,3447.84,3447.84,3447.82,3447.82,0.0887
1762925700000,3444.57,3444.57,3444.26,3444.26,0.0246
1762926000000,3447.42,3447.42,3447.42,3447.42,0.769
1762926300000,3447.42,3447.42,3447.42,3447.42,0.0
1762926600000,3447.42,3447.42,3447.42,3447.42,0.0
1762926900000,3453.31,3453.31,3453.31,3453.31,0.0866
1762927200000,3445.23,3454.11,3445.23,3454.11,0.0041
1762927500000,3454.11,3454.11,3454.11,3454.11,0.0
1762927800000,3454.11,3454.11,3454.11,3454.11,2.0
1762928100000,3454.13,3456.56,3454.13,3456.56,0.0616
1762928400000,3456.56,3456.56,3456.56,3456.56,0.0
1762928700000,3449.99,3449.99,3449.99,3449.99,0.0551
1762929000000,3449.99,3449.99,3449.99,3449.99,0.0
1762929300000,3449.99,3449.99,3449.99,3449.99,0.0
1762929600000,3449.99,3449.99,3449.99,3449.99,0.0
1762929900000,3448.61,3448.61,3444.21,3444.21,0.003
1762930200000,3449.2,3449.2,3449.2,3449.2,0.029
1762930500000,3445.48,3445.48,3444.21,3444.21,0.4674
1762930800000,3444.17,3444.17,3444.17,3444.17,0.0087
1762931100000,3443.5,3447.04,3443.5,3447.04,0.0638
1762931400000,3449.94,3449.94,3449.94,3449.94,0.0072
1762931700000,3452.39,3452.39,3452.14,3452.14,0.0292
1762932000000,3452.14,3452.14,3452.14,3452.14,0.0
1762932300000,3452.14,3452.14,3452.14,3452.14,0.0
1762932600000,3447.36,3447.36,3447.36,3447.36,0.0507
1762932900000,3452.49,3453.1,3452.49,3453.1,1.1593
1762933200000,3453.1,3453.1,3453.1,3453.1,0.0
1762933500000,3453.1,3453.1,3453.1,3453.1,0.0
1762933800000,3438.64,3438.64,3438.57,3438.57,0.1653
1762934100000,3442.87,3442.87,3426.61,3426.61,0.0975
1762934400000,3426.61,3426.61,3426.61,3426.61,0.0
1762934700000,3436.94,3436.94,3436.94,3436.94,0.0029
1762935000000,3436.94,3436.94,3436.94,3436.94,0.0
1762935300000,3443.78,3444.21,3443.78,3444.21,0.1087
1762935600000,3453.12,3455.45,3453.12,3455.42,0.0845
1762935900000,3447.33,3459.0,3447.33,3459.0,0.0641
1762936200000,3459.06,3466.29,3459.06,3466.29,0.0622
1762936500000,3466.95,3476.75,3466.95,3476.75,0.4693
1762936800000,3476.75,3476.75,3476.75,3476.75,0.0
1762937100000,3476.75,3476.75,3476.75,3476.75,0.0
1762937400000,3476.75,3476.75,3476.75,3476.75,0.0
1762937700000,3476.75,3476.75,3476.75,3476.75,0.0
1762938000000,3472.34,3472.34,3464.56,3464.56,0.0186
1762938300000,3464.56,3464.56,3464.56,3464.56,0.0
1762938600000,3479.82,3491.58,3479.82,3491.58,1.8649
1762938900000,3491.58,3491.58,3491.58,3491.58,0.0
1762939200000,3491.89,3495.13,3491.89,3495.13,0.0664
1762939500000,3489.14,3489.14,3489.14,3489.14,0.1975
1762939800000,3480.0,3480.0,3476.78,3476.78,0.372
1762940100000,3480.37,3480.37,3480.37,3480.37,0.0451
1762940400000,3480.29,3480.29,3480.29,3480.29,0.1413
1762940700000,3480.29,3480.29,3480.29,3480.29,0.0
1762941000000,3480.29,3480.29,3480.29,3480.29,0.0
1762941300000,3487.29,3487.29,3487.29,3487.29,0.0162
1762941600000,3487.6,3487.6,3483.71,3483.71,0.0485
1762941900000,3483.71,3483.71,3483.71,3483.71,0.0
1762942200000,3488.9,3497.81,3488.9,3497.81,0.0645
1762942500000,3493.67,3493.67,3493.67,3493.67,0.0009
1762942800000,3499.35,3508.74,3493.65,3508.74,0.1683
1762943100000,3510.72,3510.72,3510.72,3510.72,0.029
1762943400000,3516.31,3541.06,3516.31,3531.35,0.7054
1762943700000,3531.37,3543.84,3527.4,3527.4,0.3012
1762944000000,3535.93,3535.93,3535.93,3535.93,0.1063
1762944300000,3532.84,3534.58,3532.83,3534.51,2.354
1762944600000,3534.51,3534.51,3534.51,3534.51,0.0
1762944900000,3534.51,3534.51,3534.51,3534.51,0.0
1762945200000,3537.89,3538.27,3537.89,3538.27,0.0553
1762945500000,3547.41,3554.61,3547.41,3554.61,0.4546
1762945800000,3558.89,3568.2,3549.94,3553.06,0.1377
1762946100000,3563.86,3563.86,3563.86,3563.86,0.0176
1762946400000,3556.0,3556.08,3549.17,3549.17,1.4963
1762946700000,3552.21,3552.21,3552.21,3552.21,0.3468
1762947000000,3549.38,3549.38,3549.38,3549.38,0.0028
1762947300000,3543.13,3548.46,3539.44,3540.15,4.1093
1762947600000,3540.21,3550.05,3540.21,3550.05,0.1193
1762947900000,3549.04,3549.04,3549.04,3549.04,0.014
1762948200000,3548.58,3553.43,3548.4,3552.74,0.0637
1762948500000,3552.74,3552.74,3552.74,3552.74,0.0
1762948800000,3553.49,3553.53,3539.59,3539.59,3.4919
1762949100000,3540.05,3548.74,3539.5,3545.39,0.1388
1762949400000,3549.38,3557.85,3549.38,3554.86,0.0574
1762949700000,3553.58,3553.58,3553.58,3553.58,0.0106
1762950000000,3564.09,3568.07,3554.26,3564.18,0.2626
1762950300000,3560.15,3560.15,3560.15,3560.15,0.0029
1762950600000,3560.15,3560.15,3560.15,3560.15,0.0
1762950900000,3545.83,3548.17,3544.29,3544.29,0.0784
1762951200000,3542.84,3542.84,3542.83,3542.83,0.0422
1762951500000,3554.01,3554.01,3554.01,3554.01,0.6311
1762951800000,3554.01,3554.01,3554.01,3554.01,0.0
1762952100000,3548.24,3549.98,3548.24,3549.98,0.0034
1762952400000,3555.7,3555.7,3555.7,3555.7,0.0042
1762952700000,3545.14,3545.14,3545.14,3545.14,0.0562
1762953000000,3554.85,3558.2,3554.85,3558.2,0.011
1762953300000,3557.48,3557.48,3556.79,3556.79,0.0155
1762953600000,3556.79,3556.79,3556.79,3556.79,0.0
1762953900000,3559.73,3564.06,3559.73,3564.06,0.042
1762954200000,3564.04,3564.07,3564.01,3564.07,0.0248
1762954500000,3563.81,3571.92,3563.74,3571.88,0.4105
1762954800000,3571.93,3587.49,3571.93,3587.49,0.1516
1762955100000,3578.76,3586.09,3578.76,3586.09,0.2355
1762955400000,3584.94,3584.94,3584.94,3584.94,0.008
1762955700000,3583.7,3583.7,3583.7,3583.7,0.0056
1762956000000,3583.7,3583.7,3583.7,3583.7,0.0
1762956300000,3583.7,3583.7,3583.7,3583.7,0.0
1762956600000,3577.94,3584.52,3566.03,3583.93,0.0699
1762956900000,3583.93,3583.93,3583.93,3583.93,0.0
1762957200000,3564.37,3565.64,3564.37,3565.64,1.4397
1762957500000,3566.15,3566.71,3566.15,3566.71,0.0226
1762957800000,3564.54,3564.54,3558.93,3558.93,0.1224
1762958100000,3554.95,3554.95,3550.85,3550.85,0.0531
1762958400000,3547.65,3547.65,3547.65,3547.65,0.0032
1762958700000,3542.83,3542.83,3485.74,3485.74,1.0016
1762959000000,3506.32,3506.38,3490.23,3490.7,0.1067
1762959300000,3512.69,3512.69,3512.15,3512.15,0.0188
1762959600000,3511.95,3511.95,3509.55,3509.55,3.0935
1762959900000,3516.0,3516.0,3512.0,3512.0,0.1687
1762960200000,3518.22,3518.22,3485.78,3485.78,0.1378
1762960500000,3511.03,3511.03,3470.27,3470.27,1.1
1762960800000,3469.23,3485.62,3465.1,3485.62,4.889
1762961100000,3483.97,3483.97,3483.97,3483.97,0.0409
1762961400000,3485.74,3499.57,3485.74,3498.63,0.1353
1762961700000,3482.97,3496.51,3445.09,3478.6,0.4987
1762962000000,3478.46,3478.46,3447.48,3474.51,0.0755
1762962300000,3451.5,3472.12,3451.5,3472.12,0.0117
1762962600000,3447.83,3456.84,3430.53,3446.33,19.7663
1762962900000,3430.67,3444.43,3422.69,3444.43,1.6952
1762963200000,3444.38,3444.38,3420.75,3423.05,5.0053
1762963500000,3436.87,3438.21,3416.54,3437.41,1.3742
1762963800000,3417.0,3421.41,3374.59,3397.48,5.7059
1762964100000,3397.46,3403.19,3397.45,3403.19,0.1122
1762964400000,3406.0,3406.1,3406.0,3406.1,0.0037
1762964700000,3395.51,3405.5,3383.24,3402.19,0.072
1762965000000,3386.37,3417.93,3382.57,3417.93,0.6888
1762965300000,3419.96,3421.06,3407.3,3421.06,0.0196
1762965600000,3420.75,3420.75,3404.67,3406.88,0.2152
1762965900000,3397.54,3397.55,3389.75,3389.75,0.0504
1762966200000,3401.43,3401.43,3401.43,3401.43,0.0053
1762966500000,3405.33,3405.33,3405.33,3405.33,0.0372
1762966800000,3404.82,3408.2,3392.38,3408.2,1.5525
1762967100000,3413.38,3417.89,3413.38,3417.89,0.0321
1762967400000,3417.09,3417.09,3392.29,3414.38,0.0552
1762967700000,3403.92,3403.92,3387.55,3388.41,0.1607
1762968000000,3389.62,3408.15,3389.62,3406.14,0.0515
1762968300000,3405.53,3407.88,3405.41,3407.32,0.0368
1762968600000,3404.84,3404.84,3404.84,3404.84,0.0087
1762968900000,3415.98,3446.33,3415.98,3446.33,2.6829
1762969200000,3446.33,3449.87,3439.58,3439.58,3.9163
1762969500000,3440.98,3440.99,3423.99,3423.99,0.0874
1762969800000,3433.35,3433.35,3433.35,3433.35,0.0029
1762970100000,3442.68,3442.68,3438.46,3438.46,0.0777
1762970400000,3450.59,3450.6,3433.7,3440.49,0.0293
1762970700000,3450.62,3456.15,3439.62,3452.9,0.5297
1762971000000,3439.32,3444.82,3425.79,3443.91,0.0917
1762971300000,3442.51,3442.51,3436.25,3436.25,0.0064
1762971600000,3435.41,3443.68,3435.41,3443.68,0.0561
1762971900000,3443.68,3443.68,3443.68,3443.68,0.0
1762972200000,3431.28,3434.53,3431.28,3434.53,0.1301
1762972500000,3452.97,3452.97,3448.73,3448.73,0.1336
1762972800000,3433.56,3444.88,3433.56,3444.88,2.0869
1762973100000,3430.24,3430.24,3423.83,3423.83,0.1174
1762973400000,3421.43,3421.43,3421.43,3421.43,0.004
1762973700000,3421.43,3421.43,3421.43,3421.43,0.0
1762974000000,3431.63,3431.63,3417.93,3417.93,0.0544
1762974300000,3407.06,3407.06,3393.0,3393.0,19.2924
1762974600000,3406.21,3406.21,3402.37,3402.37,0.0263
1762974900000,3406.21,3406.21,3406.21,3406.21,0.0292
1762975200000,3402.49,3402.49,3402.49,3402.49,0.0146
1762975500000,3401.36,3401.36,3382.14,3390.27,0.4448
1762975800000,3378.41,3378.41,3372.61,3372.61,0.6607
1762976100000,3374.83,3384.85,3373.44,3376.7,0.2934
1762976400000,3388.27,3429.06,3388.27,3429.06,0.2476
1762976700000,3417.49,3417.49,3405.33,3412.09,0.1056
1762977000000,3412.09,3412.09,3412.09,3412.09,0.0
1762977300000,3416.86,3416.86,3416.86,3416.86,0.0249
1762977600000,3414.82,3420.8,3397.65,3420.8,0.2343
1762977900000,3420.29,3420.29,3407.05,3407.05,0.038
1762978200000,3421.32,3421.43,3406.74,3406.74,0.053
1762978500000,3406.74,3406.74,3406.74,3406.74,0.0
1762978800000,3423.83,3423.83,3416.22,3416.22,0.7413
1762979100000,3422.12,3429.12,3422.12,3428.49,0.0508
1762979400000,3429.12,3438.34,3429.12,3438.34,0.1049
1762979700000,3426.4,3432.99,3424.53,3432.99,0.0413
1762980000000,3432.99,3432.99,3432.99,3432.99,0.0
1762980300000,3427.35,3427.35,3413.52,3423.86,0.1408
1762980600000,3414.63,3425.67,3413.49,3424.03,0.2181
1762980900000,3419.86,3419.86,3418.24,3418.24,0.0502
1762981200000,3424.61,3424.61,3415.04,3415.04,0.0541
1762981500000,3422.49,3425.57,3422.08,3425.57,0.0283
1762981800000,3424.83,3432.42,3423.09,3432.42,0.1902
1762982100000,3431.84,3431.84,3431.26,3431.26,0.0267
1762982400000,3431.26,3431.26,3431.26,3431.26,0.0
1762982700000,3431.26,3431.26,3431.26,3431.26,0.0
1762983000000,3431.26,3431.26,3431.26,3431.26,0.0
1762983300000,3420.78,3421.17,3415.89,3415.89,0.6137
1762983600000,3416.39,3426.23,3416.39,3426.23,0.0873
1762983900000,3411.36,3411.57,3411.36,3411.57,0.0432
1762984200000,3412.14,3412.14,3412.14,3412.14,0.1077
1762984500000,3412.14,3412.14,3412.14,3412.14,0.0
1762984800000,3414.43,3423.59,3414.43,3422.77,0.0431
1762985100000,3421.97,3421.97,3416.33,3416.33,0.0339
1762985400000,3407.06,3414.55,3397.54,3397.54,0.109
1762985700000,3397.54,3397.54,3397.54,3397.54,0.0
1762986000000,3394.38,3394.38,3394.38,3394.38,10.4813
1762986300000,3402.29,3402.29,3402.29,3402.29,0.001
1762986600000,3402.29,3402.29,3402.29,3402.29,0.0
1762986900000,3410.6,3413.92,3409.71,3413.02,0.0713
1762987200000,3413.02,3413.02,3413.02,3413.02,0.0
1762987500000,3417.93,3417.93,3417.93,3417.93,0.0057
1762987800000,3419.23,3419.23,3416.47,3416.47,0.0028
1762988100000,3416.81,3421.43,3412.32,3421.43,0.0188
1762988400000,3413.85,3423.28,3413.85,3420.64,0.0869
1762988700000,3420.64,3420.64,3420.64,3420.64,0.0
1762989000000,3420.64,3420.64,3420.64,3420.64,0.0
1762989300000,3413.26,3417.68,3413.26,3417.68,0.0124
1762989600000,3417.68,3417.68,3417.68,3417.68,0.0
1762989900000,3417.68,3417.68,3417.68,3417.68,0.0
1762990200000,3417.68,3417.68,3417.68,3417.68,0.0
1762990500000,3416.88,3416.88,3407.43,3407.43,0.5067
1762990800000,3407.43,3407.43,3407.43,3407.43,0.0
1762991100000,3407.43,3407.43,3407.43,3407.43,0.0
1762991400000,3407.43,3407.43,3407.43,3407.43,0.0
1762991700000,3412.51,3412.55,3412.51,3412.55,0.0157
1762992000000,3417.19,3417.19,3417.19,3417.19,0.0058
1762992300000,3417.47,3422.29,3417.47,3422.2,0.1173
1762992600000,3420.97,3420.97,3409.77,3409.77,0.0703
1762992900000,3418.0,3422.35,3418.0,3422.02,1.1011
1762993200000,3421.63,3421.63,3406.2,3406.56,0.0849
1762993500000,3413.93,3413.93,3402.91,3402.91,0.0298
1762993800000,3409.26,3419.69,3409.15,3418.35,0.029
1762994100000,3418.14,3434.65,3417.96,3431.52,1.8754
1762994400000,3431.29,3431.29,3413.24,3421.26,0.1091
1762994700000,3424.36,3424.36,3420.12,3420.12,0.0287
1762995000000,3419.45,3419.45,3419.45,3419.45,0.0233
1762995300000,3420.72,3420.72,3413.9,3413.9,0.0305
1762995600000,3417.43,3421.64,3417.43,3418.19,0.0576
1762995900000,3424.33,3432.74,3423.64,3432.74,0.1097
1762996200000,3430.02,3452.36,3430.02,3449.13,1.773
1762996500000,3434.83,3448.08,3434.74,3448.08,13.333
1762996800000,3439.66,3439.66,3429.26,3429.26,0.194
1762997100000,3431.01,3433.62,3423.83,3423.83,0.04
1762997400000,3428.66,3448.81,3428.66,3448.49,8.4893
1762997700000,3447.84,3447.84,3437.33,3445.53,0.7719
1762998000000,3445.6,3456.54,3445.6,3456.54,10.385
1762998300000,3456.55,3456.55,3434.74,3437.23,0.1221
1762998600000,3441.19,3441.19,3423.83,3423.83,0.0901
1762998900000,3426.68,3427.84,3426.68,3427.84,0.0525
1762999200000,3432.57,3432.57,3432.09,3432.09,0.029
1762999500000,3434.09,3434.14,3434.07,3434.14,0.1462
1762999800000,3431.87,3438.49,3431.62,3438.28,0.2195
1763000100000,3437.2,3442.28,3437.2,3442.14,0.0469
1763000400000,3440.47,3440.47,3440.47,3440.47,0.0016
1763000700000,3435.64,3435.64,3428.24,3428.24,0.0249
1763001000000,3430.67,3435.99,3430.67,3435.99,0.0242
1763001300000,3441.29,3446.79,3438.79,3438.79,0.1447
1763001600000,3442.71,3446.39,3442.71,3446.39,0.0338
1763001900000,3446.39,3446.39,3446.39,3446.39,0.0
1763002200000,3439.7,3439.7,3430.68,3433.16,1.6797
1763002500000,3433.37,3440.21,3433.37,3440.21,0.0761
1763002800000,3438.64,3438.64,3432.74,3432.74,0.0868
1763003100000,3439.34,3439.34,3439.34,3439.34,0.002
1763003400000,3423.83,3423.83,3403.19,3403.19,12.5887
1763003700000,3402.08,3421.43,3382.14,3421.43,3.5341
1763004000000,3422.35,3429.13,3422.35,3429.13,1.6869
1763004300000,3432.08,3449.14,3432.08,3441.11,0.1425
1763004600000,3444.05,3466.96,3444.05,3457.41,1.0056
1763004900000,3456.31,3463.21,3450.81,3463.21,0.0396
1763005200000,3461.46,3466.62,3461.46,3466.62,0.1813
1763005500000,3461.14,3461.14,3461.14,3461.14,0.1188
1763005800000,3469.23,3469.4,3469.23,3469.4,0.0484
1763006100000,3464.67,3464.67,3458.47,3458.47,5.2166
1763006400000,3463.2,3463.2,3444.46,3444.46,0.061
1763006700000,3447.26,3448.13,3435.02,3436.83,0.1927
1763007000000,3445.87,3466.0,3445.87,3466.0,14.0646
1763007300000,3467.0,3486.02,3459.66,3481.62,2.3202
1763007600000,3473.91,3485.7,3472.25,3485.68,0.3163
1763007900000,3484.73,3484.73,3472.19,3472.19,0.2264
1763008200000,3472.2,3473.1,3464.25,3473.1,0.8723
1763008500000,3477.48,3477.48,3462.47,3472.95,6.0233
1763008800000,3472.95,3472.95,3472.95,3472.95,0.0
1763009100000,3466.3,3466.3,3466.3,3466.3,0.1139
1763009400000,3470.9,3470.9,3470.9,3470.9,0.1206
1763009700000,3474.91,3490.0,3474.91,3486.54,9.339
1763010000000,3481.72,3481.72,3481.72,3481.72,0.2412
1763010300000,3481.72,3481.72,3481.72,3481.72,0.0
